year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	gs	w	l	sv	cg	ip	h	r	er	b	k	k_g	hr	era
2014	1	centralalabamacommunitycollege	30	zachmayhewgruq	Zach Mayhew	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachmayhewgruq	So	C/ RHP	3	0	0	1	0		5.1	4	4	3	5	4	6.75		5.06
2014	1	centralalabamacommunitycollege	21	willdavisyaxg	Will Davis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/willdavisyaxg	So	OF	2	0	0	0	0		1.2				2	1	5.40		0.00
2014	2	alleganycollegeofmaryland	20	dylanwomer6si1	Dylan Womer	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/dylanwomer6si1	Fr	P	5	1	1	3	0	3	32.0	20	14	5	16	33	9.28		1.41
2014	2	alleganycollegeofmaryland	24	tylerfellnerat7c	Tyler Fellner	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerfellnerat7c	So	INF/ P	4	1	2	2	0	2	22.2	27	13	12	6	14	5.56		4.76
2014	2	alleganycollegeofmaryland	15	tannerperow120b	Tanner Perow	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tannerperow120b	Fr	P	4	0	2	1	0	1	19.0	24	17	11	8	17	8.05		5.21
2014	2	alleganycollegeofmaryland	33	adamfrey0r4x	Adam Frey	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/adamfrey0r4x	So	P	4	0	2	1	0	1	17.2	17	8	6	5	22	11.21		3.06
2014	2	alleganycollegeofmaryland	11	codypieperi4rz	Cody Pieper	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/codypieperi4rz	Fr	P	5	0	0	3	0		12.0	11	9	9	12	17	12.75	2	6.75
2014	2	alleganycollegeofmaryland	47	jonathanromine4gol	Jonathan Romine	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jonathanromine4gol	Fr	P	2	0	0	1	0		7.1	12	11	9	6	5	6.14		11.05
2014	2	alleganycollegeofmaryland	22	davidormsby05bv	David Ormsby	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/davidormsby05bv	Fr	P	3	0	0	0	1		4.1	6	2	2	2	3	6.23		4.15
2014	2	alleganycollegeofmaryland	2	vinceforemana09f	Vince Foreman	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/vinceforemana09f	So	INF/ P	6	0	0	0	0		4.0	9	10	6	3	3	6.75	1	13.50
2014	2	alleganycollegeofmaryland	27	coryfurrys4uh	Cory Furry	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/coryfurrys4uh	So	C/ P	3	0	0	1	0		4.0	4	4	4	3	4	9.00		9.00
2014	2	alleganycollegeofmaryland	13	tannerkleins35u	Tanner Klein	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tannerkleins35u	Fr	INF/ P	3	0	0	1	0		3.1	7	6	2	4	2	5.40		5.40
2014	2	alleganycollegeofmaryland	21	jordanroweugbl	Jordan Rowe	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jordanroweugbl	Fr	P	5	0	0	0	0		3.1	6	6	7	4	1	2.70	1	18.90
2014	2	alleganycollegeofmaryland	6	natenickelzbjw	Nate Nickel	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/natenickelzbjw	So	P	3	0	0	0	0		2.1	7	4	3	1		.00		11.57
2014	2	alleganycollegeofmaryland	9	alexbeilera98r	Alex Beiler	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexbeilera98r	Fr	INF	1	0	0	0	0		1.2	1	1				.00		0.00
2013	1	weatherfordcollege	28	tejayantone2pl5	Tejay Antone	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tejayantone2pl5	So	RHP	11	0	2	4	0	2	62.1	47	34	21	24	68	9.82	4	3.03
2013	1	weatherfordcollege	20	keatonhernandezakaw	Keaton Hernandez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/keatonhernandezakaw	So	RHP	9	0	3	0	0	1	48.2	63	38	28	17	48	8.88	3	5.18
2013	1	weatherfordcollege	18	chazfowler6wvt	Chaz Fowler	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chazfowler6wvt	Fr	LHP	11	0	3	3	0	2	47.2	53	33	30	14	56	10.57	4	5.66
2013	1	weatherfordcollege	31	andrewhendel44sb	Andrew Hendel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrewhendel44sb	Fr	LHP	12	0	2	3	0		38.0	34	22	15	19	32	7.58	1	3.55
2013	1	weatherfordcollege	25	brandonboonehfsh	Brandon Boone	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandonboonehfsh	Fr	RHP	12	0	0	0	0		30.0	30	24	18	16	33	9.90	2	5.40
2013	1	weatherfordcollege	34	cameronvigei4jq	Cameron Vige	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cameronvigei4jq	Fr	RHP	13	0	1	0	0		17.1	16	7	6	13	15	7.79	1	3.12
2013	1	weatherfordcollege	15	scotlandchurchexim	Scotland Church	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/scotlandchurchexim	Fr	OF/RHP	8	0	1	0	2		17.0	15	11	6	8	23	12.18		3.18
2013	1	weatherfordcollege	19	reidmeyerlv0a	Reid Meyer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/reidmeyerlv0a	So	LHP	10	0	0	0	0		10.0	16	8	6	6	6	5.40	1	5.40
2013	1	weatherfordcollege	12	sethhenrylqbr	Seth Henry	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/sethhenrylqbr	So	RHP	11	0	1	0	1		9.2	9	1	1	5	6	5.59		0.93
2013	1	weatherfordcollege	33	jordanzangarine6b43	Jordan Zangarine	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordanzangarine6b43	So	RHP	5	0	0	0	0		7.0	11	9	7	7	8	10.29		9.00
2013	1	weatherfordcollege	30	judsonkinzyh02w	Judson Kinzy	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/judsonkinzyh02w	Fr	RHP	5	0	0	0	0		6.2	8	5	4	5	3	4.05		5.40
2013	1	weatherfordcollege	26	kevinkelleherk3mp	Kevin Kelleher	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kevinkelleherk3mp	So	RHP	5	0	0	0	0		3.2	4	4	4	8	3	7.36		9.82
2013	1	weatherfordcollege	32	deweydovel9gat	Dewey Dovel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/deweydovel9gat	Fr	RHP	4	0	0	1	0		2.0	1	7	5	7	2	9.00	1	22.50
2013	1	weatherfordcollege	27	trevorhardeexrrt	Trevor Hardee	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/trevorhardeexrrt	Fr	RHP	4	0	0	1	0		1.2	4	6		5	2	10.80		0.00
2013	3	cumberlandcountycollege	23	joshoneilldwgi	Josh O'Neill	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joshoneilldwgi	So	RHP	7	6	5	2	0	2	38.0	26	15	6	7	30	7.11		1.42
2013	3	cumberlandcountycollege	14	codystashak613l	Cody Stashak	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/codystashak613l	So	RHP/1B	6	6	5	1	0	2	33.1	25	14	9	12	48	12.96		2.43
2013	3	cumberlandcountycollege	9	ridgeherrmanzrhf	Ridge Herrman	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ridgeherrmanzrhf	So	LHP/1B	7	6	4	0	0	1	29.2	18	14	6	18	41	12.44	1	1.82
2013	3	cumberlandcountycollege	19	zacharylarge128p	Zachary Large	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/zacharylarge128p	Fr	P	4	4	4	0	0	1	20.2	17	5	5	6	13	5.66		2.18
2013	3	cumberlandcountycollege	25	chrisseibert6svf	Chris Seibert	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/chrisseibert6svf	Fr	RHP	9	1	1	0	2		16.0	11	8	3	8	18	10.12		1.69
2013	3	cumberlandcountycollege	16	justingeri6a5i	Justin Geri	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/justingeri6a5i	Fr	RHP/3B	3	3	2	1	0		12.0	13	4	2	4	8	6.00		1.50
2013	3	cumberlandcountycollege	15	chriscapriottippcv	Chris Capriotti	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/chriscapriottippcv	Fr	RHP	6	0	0	0	1		9.0	12	8	7	2	5	5.00		7.00
2013	3	cumberlandcountycollege	10	nicpacegr1b	Nic Pace	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/nicpacegr1b	So	RHP	5	1	0	1	0		7.2	12	11	6	3	5	5.87	1	7.04
2013	3	cumberlandcountycollege	21	giocasiano7snp	Gio Casiano	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/giocasiano7snp	So	RHP	4	0	0	0	0		4.2	5	4	4	2	4	7.71		7.71
2013	3	cumberlandcountycollege	17	georgereadbrlj	George Read	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/georgereadbrlj	So	LHP	4	0	0	0	0		3.2	3	3	2	2	5	12.27	2	4.91
2013	3	cumberlandcountycollege	44	jamesmarichze8x	James Marich	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jamesmarichze8x	Fr	RHP	1	0	0	0	0		1.0						.00		0.00
2013	1	mccookcommunitycollege	5	jasonlighthalln8os	Jason Lighthall	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jasonlighthalln8os	Fr	RHP/IB	7	3	1	3	2	2	26.1	31	16	10	7	10	3.42	1	3.42
2013	1	mccookcommunitycollege	24	tylerbarnes2q3a	Tyler Barnes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerbarnes2q3a	So	RHP	5	4	1	2	0	2	25.1	27	11	8	6	19	6.75	1	2.84
2013	1	mccookcommunitycollege	6	chaseclearyfy7t	Chase Cleary	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chaseclearyfy7t	Fr	RHP	4	4	2	1	0	1	25.1	22	13	8	3	23	8.17		2.84
2013	1	mccookcommunitycollege	22	graysonstroup7wyp	Grayson Stroup	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/graysonstroup7wyp	Fr	RHP/C	6	0	0	3	0		13.0	11	8	6	2	10	6.92	1	4.15
2013	1	mccookcommunitycollege	8	nicklowoyt4	Nick Low	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nicklowoyt4	Fr	RHP/OF	4	2	2	0	0		11.1	11	8	5	4	9	7.15	1	3.97
2013	1	mccookcommunitycollege	12	danielbrownzlzr	Daniel Brown	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danielbrownzlzr	Fr	RHP	3	3	1	2	0		10.1	19	13	13	4	8	6.97	1	11.32
2013	1	mccookcommunitycollege	15	barrylasseigneqfco	Barry Lasseigne	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/barrylasseigneqfco	Fr	RHP	5	1	0	1	0		9.2	16	16	12	7	8	7.45	1	11.17
2013	1	mccookcommunitycollege	25	shanemeltzjacp	Shane Meltz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/shanemeltzjacp	Fr	RHP	5	1	0	1	0		9.1	9	6	5	8	7	6.75	1	4.82
2013	1	mccookcommunitycollege	10	lincolnpeterson4qr4	Lincoln Peterson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lincolnpeterson4qr4	Fr	RHP	6	1	0	0	1		9.0	10	7	7	4	7	7.00	2	7.00
2013	1	mccookcommunitycollege	35	chrisconroy3jq9	Chris Conroy	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisconroy3jq9	So	RHP	1	0	0	0	0		1.0	2	0	0	0	0	.00		0.00
2013	1	mccookcommunitycollege	23	kylewoodwardeszd	Kyle Woodward	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kylewoodwardeszd	Fr	RHP	1	0	0	0	0		1.0	1	1	1	1	1	9.00		9.00
2014	1	meridiancommunitycollege	28	gooseyatesunwd	Goose Yates	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gooseyatesunwd	Fr	RHP/IF	9	9	3	1	0		27.1	27	16	12	12	33	10.87	1	3.95
2014	1	meridiancommunitycollege	7	dustinsmithv49o	Dustin Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dustinsmithv49o	Fr	RHP/IF	9	9	2	1	0	1	26.0	32	23	17	14	17	5.88	2	5.88
2014	1	meridiancommunitycollege	13	jakesmithnosb	Jake Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakesmithnosb	Fr	RHP	7	7	3	1	0		21.1	16	14	10	13	22	9.28		4.22
2014	1	meridiancommunitycollege	22	jonathanportercgnn	Jonathan Porter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jonathanportercgnn	Fr	RHP	5	5	1	1	0	1	17.2	14	10	7	6	16	8.15	1	3.57
2014	1	meridiancommunitycollege	9	bengannkfw8	Ben Gann	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bengannkfw8	So	IF	6	2	1	1	1		12.2	11	4	2	1	7	4.97		1.42
2014	1	meridiancommunitycollege	27	chandlerblakeneyfr71	Chandler Blakeney	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chandlerblakeneyfr71	Fr	RHP	3	3	1	0	0		6.2	6	8	4	4	1	1.35		5.40
2014	1	meridiancommunitycollege	8	michaeldruhaniz87	Michael Druhan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaeldruhaniz87	Fr	RHP/OF	3	1	1	0	0		5.0	5	3	3	4	4	7.20		5.40
2014	1	meridiancommunitycollege	35	baylorobert0pks	Baylor Obert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/baylorobert0pks	Fr	RHP/OF	1	0	0	0	1		1.0					1	9.00		0.00
2013	2	mercyhurstnortheast	21	tylerslepskiwhrq	Tyler Slepski	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerslepskiwhrq	So	LHP	5	4	1	1	0	1	28.0	28	14	10	9	19	6.11		3.21
2013	2	mercyhurstnortheast	1	vincentpitzulob0f5	Vincent Pitzulo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/vincentpitzulob0f5	So	RHP	4	4	3	1	0	3	25.0	25	12	12	9	12	4.32	3	4.32
2013	2	mercyhurstnortheast	30	jimsolanoraau	Jim Solano	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jimsolanoraau	Fr	RHP	4	3	4	0	0	3	23.0	17	9	6	5	16	6.26		2.35
2013	2	mercyhurstnortheast	35	michealmackq3bh	Micheal Mack	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/michealmackq3bh	So	RHP	4	3	2	1	0	2	19.2	7	7	6	13	14	6.41	1	2.75
2013	2	mercyhurstnortheast	18	ajthompsoncsqv	AJ Thompson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ajthompsoncsqv	So	LHP/OF	3	3	1	0	0	1	15.0	17	12	7	3	17	10.20	1	4.20
2013	2	mercyhurstnortheast	27	alexglatchddw9	Alex Glatch	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexglatchddw9	So	RHP	6	1	0	1	0		12.0	12	7	5	5	7	5.25		3.75
2013	2	mercyhurstnortheast	24	jameslauriajncq	James Lauria	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jameslauriajncq	Fr	RHP	2	0	1	0	0		3.1				2	4	10.80		0.00
2013	2	mercyhurstnortheast	34	markdibatittstelftn	Mark Dibatittste	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/markdibatittstelftn	Fr	RHP	1	0	0	0	0		1.0				1		.00		0.00
2013	2	mercyhurstnortheast	12	austinalonge3fk1	Austin Alonge	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/austinalonge3fk1	So	INF	1	0	0	0	1		0.1				1	1	27.00		0.00
2014	3	eastfieldcollege	10	brodytoalq57t	Brody Toal	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brodytoalq57t	So	RHP	10	2	3	0	0	2	49.0	46	25	18	17	44	8.08		3.31
2014	3	eastfieldcollege	29	westonsimsbu2r	Weston Sims	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/westonsimsbu2r	So	RHP	10	0	3	3	0	2	45.1	41	24	15	16	46	9.13		2.98
2014	3	eastfieldcollege	8	willbirgeom22	Will Birge	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/willbirgeom22	So	RHP	12	2	2	0	2	1	42.0	52	24	15	8	34	7.29	1	3.21
2014	3	eastfieldcollege	32	matiasterronespnfd	Matias Terrones	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/matiasterronespnfd	So	LHP	5	0	4	0	0	1	29.0	16	5	3	5	43	13.34		0.93
2014	3	eastfieldcollege	4	emeliogonzales7l2q	Emelio Gonzales	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/emeliogonzales7l2q	Fr	LHP	12	0	2	0	0		26.1	20	10	5	8	27	9.23		1.71
2014	3	eastfieldcollege	18	jacobytiptonr9kz	Jacoby Tipton	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jacobytiptonr9kz	Fr	LHP	5	0	2	1	1		18.1	10	4	2	6	12	5.89		0.98
2014	3	eastfieldcollege	35	paulatwoodeopl	Paul Atwood	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/paulatwoodeopl	So	RHP	6	0	2	0	0		15.2	15	10	5	12	11	6.32		2.87
2014	3	eastfieldcollege	17	coltonlankfordccbx	Colton Lankford	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/coltonlankfordccbx	So	RHP	7	0	2	0	1		14.2	18	9	8	7	18	11.05	1	4.91
2014	3	eastfieldcollege	13	austinleep5ik	Austin Lee	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/austinleep5ik	So	LHP	6	0	1	1	0		13.0	14	9	6	11	22	15.23		4.15
2014	3	eastfieldcollege	15	jaredfowlerpbam	Jared Fowler	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jaredfowlerpbam	So	RHP	6	0	1	1	0		11.1	9	7	4	8	5	3.97		3.18
2014	3	eastfieldcollege	23	omarfriasq3ug	Omar Frias	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/omarfriasq3ug	Fr	RHP	5	0	1	1	0		6.1	5	5	2	4	8	11.37		2.84
2014	3	eastfieldcollege	24	colbybeal555u	Colby Beal	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/colbybeal555u	Fr	RHP	2	0	0	0	0		6.0	6	2	1	1	2	3.00		1.50
2014	3	eastfieldcollege	11	blaytenmaganaolmn	Blayten Magana	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/blaytenmaganaolmn	Fr	INF/P	1	0	0	0	0		1.0	1			1	3	27.00		0.00
2014	3	eastfieldcollege	22	robertrussell2mg3	Robert Russell	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/robertrussell2mg3	Fr	RHP	1	0	0	0	0		1.0		1	1	5	1	9.00		9.00
2013	1	browardcollege	14	alexseibold87sw	Alex Seibold	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexseibold87sw	So	P	9	8	2	2	0		52.0	51	24	13	9	40	6.92		2.25
2013	1	browardcollege	16	jorgemarreroci8n	Jorge Marrero	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jorgemarreroci8n	So	P	13	5	2	3	2	1	40.0	41	22	13	18	28	6.30	1	2.93
2013	1	browardcollege	19	chriswalkerowr1k6	Chris Walkerow	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chriswalkerowr1k6	So	P	8	8	3	2	0		40.0	32	25	19	24	31	6.98	3	4.27
2013	1	browardcollege	27	ryanguerrake4y	Ryan Guerra	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryanguerrake4y	Fr	P	16	0	3	2	0		35.1	31	13	7	3	32	8.15	1	1.78
2013	1	browardcollege	17	brandondiazkpph	Brandon Diaz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandondiazkpph	So	P	7	6	2	1	0		28.2	23	15	13	23	40	12.56	1	4.08
2013	1	browardcollege	30	jimmywright2j1f	Jimmy Wright	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jimmywright2j1f	So	P	7	4	1	2	0		25.2	35	18	14	9	18	6.31		4.91
2013	1	browardcollege	22	danieldopicokvuu	Daniel Dopico	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danieldopicokvuu	So	P	15	0	2	3	0		23.1	18	19	12	15	17	6.56	1	4.63
2013	1	browardcollege	24	jaimepozo7hcm	Jaime Pozo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jaimepozo7hcm	So	P	11	0	2	2	0		21.1	19	9	7	1	16	6.75		2.95
2013	1	browardcollege	8	brandoncookfupr	Brandon Cook	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandoncookfupr	So	P	9	2	0	1	1		19.2	18	18	11	8	19	8.69		5.03
2013	1	browardcollege	15	michaelagisdfaa	Michael Agis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelagisdfaa	Fr	P	4	3	1	0	0		15.1	18	9	5	8	16	9.39		2.93
2013	1	browardcollege	11	danielgarmendia7cn3	Daniel Garmendia	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danielgarmendia7cn3	Fr	P	8	1	1	0	1		15.0	18	5	5	4	12	7.20		3.00
2013	1	browardcollege	32	robertcanciojtwf	Robert Cancio	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/robertcanciojtwf	Fr	UTL	9	0	0	0	2		11.0	7	8	7	20	24	19.64	1	5.73
2014	2	ancillacollege	16	lukegabourylsk0	Luke Gaboury	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/lukegabourylsk0	Fr	P/INF	1	0	0	0	0		5.2	3	2		1	4	6.35		0.00
2014	2	ancillacollege	28	demitriushurthqkp	Demitrius Hurt	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/demitriushurthqkp			2	0	0	0	0		5.2	4	5	2	3	5	7.94		3.18
2014	2	ancillacollege	13	bryanavalosteld	Bryan Avalos	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/bryanavalosteld	Fr	P/INF	1	1	0	0	0		3.1	1	2	2	3	3	8.10		5.40
2014	2	ancillacollege	24	tomsnyderqn35	Tom Snyder	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tomsnyderqn35	So	P	1	0	0	0	0		3.1	8	7	7	1		.00		18.90
2014	2	ancillacollege	12	conormilligany2vl	Conor Milligan	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/conormilligany2vl	Fr	INF	1	0	0	0	0		3.0	3	0	0	1	3	9.00		0.00
2014	2	ancillacollege	23	chasesmithqvwu	Chase Smith	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chasesmithqvwu	Fr	P	1	0	0	0	0		2.2						.00		0.00
2014	2	ancillacollege	31	claytonadamsondhyy	Clayton Adamson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/claytonadamsondhyy			1	0	0	1	0		2.0	1	1	1		1	4.50		4.50
2014	2	ancillacollege	32	jasonfergusoniuaq	Jason Ferguson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jasonfergusoniuaq	Fr	OF/P	1	0	1	0	0		0.2	1	2	0	1	1	13.50		0.00
2013	3	delawarecountycommunitycollege	20	danhughes37ae	Dan Hughes	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/danhughes37ae	Fr	P	2	0	0	1	0		7.0	10	5	1	2	5	6.43		1.29
2013	3	delawarecountycommunitycollege	6	brandonortizsc73	Brandon Ortiz	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonortizsc73	Fr	P	1	1	0	1	0	1	7.0	14	9	5	2	4	5.14		6.43
2013	3	delawarecountycommunitycollege	33	johnthomson8jq0	John Thomson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/johnthomson8jq0	So	OF/ P	1	1	0	1	0		3.2	9	7	2	2	3	7.36		4.91
2013	3	delawarecountycommunitycollege	17	zackshowsx09e	Zack Shows	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/zackshowsx09e	Fr	P	2	1	0	0	0		3.1	3	5	2	7	2	5.40		5.40
2014	1	centralarizonacollege	12	niccoblankyi5c	Nicco Blank	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/niccoblankyi5c	So	P	10	10	8	0	0	1	60.1	36	14	10	23	68	10.14	1	1.49
2014	1	centralarizonacollege	42	brockdykxhoornkmvh	Brock Dykxhoorn	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brockdykxhoornkmvh	So	P	11	11	7	3	0	2	59.2	39	21	19	18	87	13.12		2.87
2014	1	centralarizonacollege	35	connernoble05v5	Conner Noble	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/connernoble05v5	Fr	P	10	6	4	1	1		43.2	34	15	12	11	37	7.63	1	2.47
2014	1	centralarizonacollege	32	justinseiwald0uje	Justin Seiwald	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/justinseiwald0uje	Fr	P	10	10	3	1	0		43.1	37	25	19	23	62	12.88	1	3.95
2014	1	centralarizonacollege	26	conneroneilrdnm	Conner O'Neil	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/conneroneilrdnm	Fr	P	10	6	3	2	0		35.1	29	12	12	9	35	8.92	1	3.06
2014	1	centralarizonacollege	16	joelkuhnelz5h5	Joel Kuhnel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joelkuhnelz5h5	Fr	P	10	1	1	0	1	1	24.2	20	6	4	5	24	8.76		1.46
2014	1	centralarizonacollege	13	jaredkoenigm5j8	Jared Koenig	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jaredkoenigm5j8	So	P	11	0	4	0	1		20.2	23	7	5	10	28	12.19	1	2.18
2014	1	centralarizonacollege	14	sammyerstmwn	Sam Myers	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/sammyerstmwn	Fr	P	10	0	2	2	0		17.2	14	7	7	8	20	10.19		3.57
2014	1	centralarizonacollege	30	carlosrodriguezh85l	Carlos Rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/carlosrodriguezh85l	So	P	11	0	2	0	0		14.2	8	5	1	14	24	14.73		0.61
2014	1	centralarizonacollege	20	seanmaxongwne	Sean Maxon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/seanmaxongwne	So	P	11	0	0	2	0		12.2	13	10	8	7	16	11.37		5.68
2014	1	centralarizonacollege	34	juniorzepedaqjt2	Junior Zepeda	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/juniorzepedaqjt2	So	P	12	0	0	0	8		11.1	7	2	2	6	17	13.50	1	1.59
2014	1	centralarizonacollege	33	dillonbigcraneqhng	Dillon Bigcrane	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dillonbigcraneqhng	Fr	OF/P	4	1	0	0	0		6.1	7	2	2	2	6	8.53		2.84
2014	1	centralarizonacollege	4	codyerickson89j6	Cody Erickson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/codyerickson89j6	Fr	INF/P	2	0	0	0	0		3.0	2				2	6.00		0.00
2013	1	westgeorgiatechnicalcollege	37	kylepealsogfq	Kyle Peals	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kylepealsogfq	So	RHP	9	9	4	1	0	2	57.2	67	58	32	22	49	7.65	4	4.99
2013	1	westgeorgiatechnicalcollege	19	chrisirwindq1m	Chris Irwin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisirwindq1m	So	RHP	8	6	2	3	0	2	49.0	46	30	16	18	42	7.71	1	2.94
2013	1	westgeorgiatechnicalcollege	18	nickandressk1jh	Nick Andress	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nickandressk1jh	Fr	RHP	9	7	1	4	0	2	41.0	34	38	25	39	55	12.07	1	5.49
