year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	ab	r	h	b2b	b3b	hr	rbi	bb	k	sb	cs	avg	obp	slg
2013	1	threeriverscommunitycollegemo	44	alexheuringyd3u	Alex Heuring	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexheuringyd3u	Fr	C	22	63	12	21	4		2	9	9	18	3		.333	.425	.492
2013	1	threeriverscommunitycollegemo	27	kodymoorecluy	Kody Moore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kodymoorecluy	Fr	INF	19	44	7	12	1			8	4	5	4	1	.273	.333	.295
2013	1	threeriverscommunitycollegemo	7	titoovalleesqv	Tito Ovalle	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/titoovalleesqv	Fr	INF	15	41	8	19	2			11	5	4	1	1	.463	.511	.512
2013	1	threeriverscommunitycollegemo	6	zachmckenney95fc	Zach McKenney	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachmckenney95fc	So	UT	10	27	4	5	3			3	2	8			.185	.226	.296
2013	1	threeriverscommunitycollegemo	11	kevenlong0dg3	Keven Long	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kevenlong0dg3	Fr	RHP/UT	13	22	5	9	1			2		1	3		.409	.409	.455
2013	1	threeriverscommunitycollegemo	39	austingardnertpx1	Austin Gardner	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austingardnertpx1	Fr	OF	12	18	2	2				1		8	3	2	.111	.158	.111
2013	1	threeriverscommunitycollegemo	9	coleboardmanif1d	Cole Boardman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coleboardmanif1d	Fr	OF/RHP	12	15	3	6				1	2	3	1		.400	.471	.400
2013	1	threeriverscommunitycollegemo	5	javieraguilarry4y	Javier Aguilar	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/javieraguilarry4y	Fr	INF	7	14	1	2				4	2	3			.143	.250	.143
2013	1	threeriverscommunitycollegemo	17	aaronaldrichavj2	Aaron Aldrich	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/aaronaldrichavj2	Fr	C	3	4	1	2				2		1			.500	.500	.500
2013	2	kelloggcommunitycollege	34	steveremesnikvcvr	Steve Remesnik	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/steveremesnikvcvr	So	LHP/1B	17	56	8	24	2			14	5	6		1	.429	.475	.464
2013	2	kelloggcommunitycollege	7	chadcarsonhek7	Chad Carson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chadcarsonhek7	Fr	INF	17	55	14	24	5			16	4	1	5		.436	.508	.527
2013	2	kelloggcommunitycollege	8	bennyclark0zmz	Benny Clark	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/bennyclark0zmz	Fr	OF	14	42	11	13	1			4	6	4	7		.310	.431	.333
2013	2	kelloggcommunitycollege	25	travisbolinjevf	Travis Bolin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/travisbolinjevf	Fr	INF	15	41	8	13	2			5	2	6	3	1	.317	.378	.366
2013	2	kelloggcommunitycollege	30	benspieldenner8jf2	Ben Spieldenner	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/benspieldenner8jf2	So	UT/RHP	16	41	9	8			1	6	3	3	1	1	.195	.261	.268
2013	2	kelloggcommunitycollege	2	alexholleyfa4m	Alex Holley	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexholleyfa4m	Fr	INF	12	40	10	9	2			5	4	4	2		.225	.319	.275
2013	2	kelloggcommunitycollege	27	tylerbradnerbb8i	Tyler Bradner	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerbradnerbb8i	Fr	P/UTL	16	37	6	9		1		7	6	3			.243	.349	.297
2013	2	kelloggcommunitycollege	9	alexgoodwin6g9x	Alex Goodwin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexgoodwin6g9x	Fr	C/OF	12	35	6	10	3			3	3	3			.286	.359	.371
2013	2	kelloggcommunitycollege	11	daynesanmiguelt1cr	Dayne San Miguel	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/daynesanmiguelt1cr	So	INF	12	28	3	5	1			6	3	5		1	.179	.273	.214
2013	2	kelloggcommunitycollege	17	cadischasec1z2	Cadis Chase	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/cadischasec1z2	Fr	INF/OF	10	27	2	4		1		3	2	2	1		.148	.207	.222
2013	2	kelloggcommunitycollege	5	connorowenbu93	Connor Owen	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/connorowenbu93	Fr	OF	11	27	8	5	1			3	2	4			.185	.290	.222
2013	2	kelloggcommunitycollege	12	garretsouleaz90	Garret Soule	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/garretsouleaz90	Fr	INF/OF	10	26	3	8	1	1		4	4	2	2	1	.308	.400	.423
2013	2	kelloggcommunitycollege	1	camhansen1xej	Cam Hansen	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/camhansen1xej	Fr	C	9	24	3	6	1	1		4		1		1	.250	.250	.375
2013	2	kelloggcommunitycollege	28	joelledfordku2u	Joel Ledford	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joelledfordku2u	Fr	OF	8	20	4	6				0	1	3			.300	.364	.300
2013	2	kelloggcommunitycollege	4	maxdrenthwsyn	Max Drenth	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/maxdrenthwsyn	So	C	8	18	1	2				1	4	5			.111	.273	.111
2013	2	kelloggcommunitycollege	20	keithphillipsu9gu	Keith Phillips	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/keithphillipsu9gu	So	LHP/UTL	6	5	0	1				0					.200	.200	.200
2013	2	kelloggcommunitycollege	29	loganholwerda2vho	Logan Holwerda	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/loganholwerda2vho	Fr	INF/C	5	2	0	0				0					.000	.000	.000
2013	2	kelloggcommunitycollege	23	mattbloomberg9hsw	Matt Bloomberg	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattbloomberg9hsw	Fr	LHP	3	1	0	0				0					.000	.000	.000
2013	1	kishwaukeecollege	3	jermarwaltonq0j1	Jermar Walton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jermarwaltonq0j1	Fr	OF	22	78	11	23	4			9	5	18	6	2	.295	.337	.346
2013	1	kishwaukeecollege	34	jeremymccartynah9	Jeremy McCarty	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeremymccartynah9	Fr	OF	23	67	9	19	2	1		14	3	18	8		.284	.351	.343
2013	1	kishwaukeecollege	9	trentonsopkowacf	Trenton Sopko	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/trentonsopkowacf	So	C	23	67	6	15	1			7	8	4	5	2	.224	.361	.239
2013	1	kishwaukeecollege	26	jonmichaelweaver5jss	JonMichael Weaver	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jonmichaelweaver5jss	So	1B	23	63	11	22	4			13	9	8	8	1	.349	.462	.413
2013	1	kishwaukeecollege	4	kylemassien9dc	Kyle Massie	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kylemassien9dc	So	2B	23	62	13	19	2			14	12	7	2	1	.306	.413	.339
2013	1	kishwaukeecollege	16	bradspeekb22h	Brad Speek	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bradspeekb22h	So	SS	19	56	10	17	4			7	5	10	1		.304	.375	.375
2013	1	kishwaukeecollege	6	nickbrandt5mfl	Nick Brandt	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nickbrandt5mfl	So	OF	22	51	10	11				5	13	6	3	1	.216	.403	.216
2013	1	kishwaukeecollege	29	miketrefilg2u9	Mike Trefil	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/miketrefilg2u9	So	OF	15	46	6	17	3			4	2	5	2	1	.370	.400	.435
2013	1	kishwaukeecollege	32	elonchaimberlainhv6e	Elon Chaimberlain	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/elonchaimberlainhv6e	So	1B	16	42	5	9	3			4	5	15			.214	.298	.286
2013	1	kishwaukeecollege	2	joedragesk3l	Joe Drage	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joedragesk3l	So	OF	18	41	8	8	1			1	11	10	3	1	.195	.377	.220
2013	1	kishwaukeecollege	11	kevintiradod6jg	Kevin Tirado	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kevintiradod6jg	Fr	3B	7	12	0	0				0	1	8			.000	.143	.000
2013	1	kishwaukeecollege	28	jakechavezu475	Jake Chavez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakechavezu475	Fr	1B	5	7	1	1				2	2	5			.143	.333	.143
2013	1	kishwaukeecollege	21	heathdavidsonkoib	Heath Davidson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/heathdavidsonkoib	So	C	4	4	0	0				0		1			.000	.000	.000
2013	1	kishwaukeecollege	1	kevinlopez28uy	Kevin Lopez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kevinlopez28uy	Fr	2B	6	3	1	1				1		2			.333	.333	.333
2013	1	kishwaukeecollege	36	coreynelsonwxfw	Corey Nelson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coreynelsonwxfw	Fr	P	8	1	0	0				0		1			.000	.000	.000
2014	1	alvincommunitycollege	1	ricknomuran5ho	rick nomura	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ricknomuran5ho	So	3b	40	134	38	56	13	10		39	22	17	7	1	.418	.497	.664
2014	1	alvincommunitycollege	35	jackkaisercq0j	jack kaiser	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jackkaisercq0j	So	1b	37	126	25	45	7	1	2	36	11	15			.357	.420	.476
2014	1	alvincommunitycollege	19	lewisguilbeauo59n	lewis guilbeau	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lewisguilbeauo59n	So	of	35	121	34	46	9	3	3	25	13	22	1		.380	.457	.579
2014	1	alvincommunitycollege	8	michaelpageazrf	michael page	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelpageazrf	Fr	ss	39	110	21	32	4		1	25	14	13	4		.291	.370	.355
2014	1	alvincommunitycollege	2	austinfinniganf2hz	austin finnigan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinfinniganf2hz	Fr	2b	32	105	30	32				9	24	17	3	1	.305	.448	.305
2014	1	alvincommunitycollege	18	cameroncoopermrez	cameron cooper	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cameroncoopermrez	Fr	of	30	104	25	37	7		1	16	14	10	4		.356	.430	.452
2014	1	alvincommunitycollege	24	romeocortinawd3z	romeo cortina	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/romeocortinawd3z	So	of	35	104	25	33	10	1		25	27	19	10		.317	.474	.433
2014	1	alvincommunitycollege	4	rickyramirezyfct	ricky ramirez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rickyramirezyfct	So	of/lhp	29	91	20	30	2	1	1	10	13	14		2	.330	.413	.407
2014	1	alvincommunitycollege	17	brianvalencia1bmj	brian valencia	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brianvalencia1bmj	So	c	22	71	7	22	2			9	6	5			.310	.372	.338
2014	1	alvincommunitycollege	3	andrewphusnk6	andrew phu	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrewphusnk6	So	of/3b	24	61	8	14	3			12	5	7			.230	.304	.279
2014	1	alvincommunitycollege	10	fordmoore5yyo	ford moore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/fordmoore5yyo	So	of/p	18	47	9	13				8	7	12	2		.277	.424	.277
2014	1	alvincommunitycollege	13	chadvanamanql8s	chad vanaman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chadvanamanql8s	So	c	18	44	11	15	6			7	11	4	1		.341	.517	.477
2014	1	alvincommunitycollege	11	daltonlemoinejzee	dalton lemoine	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltonlemoinejzee	So	ss/p	14	43	13	15	4	1		9	10	10	1		.349	.481	.488
2014	1	alvincommunitycollege	22	dylanwadykoi0s9	dylan wadyko	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dylanwadykoi0s9	So	c	10	24	7	5	1			1	3	10	1		.208	.310	.250
2014	1	alvincommunitycollege	14	bryanbelotexooa	bryan belote	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bryanbelotexooa	So	p	5	1	0	0				0					.000	.000	.000
2014	1	volunteerstatecommunitycollege	34	daltondavisc82l	Dalton Davis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltondavisc82l	Fr	OF	29	97	18	27	3		4	21	12	18	1		.278	.358	.433
2014	1	volunteerstatecommunitycollege	4	rileymccown47ro	Riley McCown	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rileymccown47ro	Fr	OF	27	89	18	29	7			11	9	8	2	2	.326	.413	.404
2014	1	volunteerstatecommunitycollege	15	charliepal1yja	Charlie Pal	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/charliepal1yja	So	1B	29	89	21	37	14	1	2	18	14	10	4		.416	.509	.663
2014	1	volunteerstatecommunitycollege	32	nickholta1et	Nick Holt	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nickholta1et	So	OF	28	86	14	25	3	1	3	17	10	14			.291	.371	.453
2014	1	volunteerstatecommunitycollege	18	chevishooverpar6	Chevis Hoover	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chevishooverpar6	So	3B/RHP	29	86	17	26	5		3	24	19	19	1		.302	.440	.465
2014	1	volunteerstatecommunitycollege	10	huntergilbert2f4e	Hunter Gilbert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/huntergilbert2f4e	Fr	INF	26	82	23	26	2	2	1	8	5	8	6	1	.317	.371	.427
2014	1	volunteerstatecommunitycollege	6	adambrownjjqn	Adam Brown	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adambrownjjqn	Fr	2B	26	72	10	11	2			9	6	13			.153	.247	.181
2014	1	volunteerstatecommunitycollege	3	dontealbert6pk4	Donte Albert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dontealbert6pk4	Fr	SS	22	71	12	17	1	1	2	10	2	13	4	1	.239	.325	.366
2014	1	volunteerstatecommunitycollege	28	austinmatthews2z9r	Austin Matthews	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinmatthews2z9r	So	C	21	48	5	11				4	3	4			.229	.288	.229
2014	1	volunteerstatecommunitycollege	17	chrisoguin0j5g	Chris O'Guin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisoguin0j5g	Fr	1B	13	38	8	12	3			8	2	3			.316	.350	.395
2014	1	volunteerstatecommunitycollege	16	benhachtenm26s	Ben Hachten	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/benhachtenm26s	Fr	C	11	24	2	5				2	1	7			.208	.321	.208
2014	1	volunteerstatecommunitycollege	14	gunnerosbornecymc	Gunner Osborne	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gunnerosbornecymc	Fr	C	8	18	0	3	1			1		5			.167	.158	.222
2014	1	volunteerstatecommunitycollege	24	moisesaloujrfv3l	Moises Alou,Jr.	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/moisesaloujrfv3l	So	OF	8	12	0	5				2		3		1	.417	.417	.417
2014	1	volunteerstatecommunitycollege	2	tannersandelnw3k	Tanner Sandel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannersandelnw3k	So	OF	6	8	0	0				1	1	1			.000	.100	.000
2014	1	volunteerstatecommunitycollege	26	tadstewartkenk	Tad Stewart	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tadstewartkenk	Fr	INF	6	6	0	1				0		1		1	.167	.167	.167
2014	1	volunteerstatecommunitycollege	12	hunterherdasx1	Hunter Herd	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hunterherdasx1	Fr	SS	9	5	3	2	1			3	1				.400	.500	.600
2014	1	volunteerstatecommunitycollege	11	davidlanksterowqf	David Lankster	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davidlanksterowqf	Fr	3B	5	5	2	0				0	4	2			.000	.444	.000
2014	1	volunteerstatecommunitycollege	29	kidadelacruzbu5j	Kida De La Cruz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kidadelacruzbu5j	So	RHP	11	3	0	0				0		1			.000	.000	.000
2014	1	volunteerstatecommunitycollege	9	dylanjohnson9ec1	Dylan Johnson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dylanjohnson9ec1	Fr	INF	3	3	0	0				0		2			.000	.250	.000
2014	1	lakesumterstatecollege	3	dakotahigdonrcb1	Dakota Higdon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dakotahigdonrcb1	So	OF	33	132	20	43	6	2	2	20	7	18	7	2	.326	.359	.447
2014	1	lakesumterstatecollege	9	tannerbarnhard3y0e	Tanner Barnhard	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerbarnhard3y0e	Fr	C/1B	31	122	21	28	6	1	3	21	8	17	4	3	.230	.293	.369
2014	1	lakesumterstatecollege	23	jackcurtistyd8	Jack Curtis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jackcurtistyd8	Fr	INF	33	109	21	30	10	0	2	22	14	14	3	2	.275	.380	.422
2014	1	lakesumterstatecollege	24	austinsimmonsw5jw	Austin Simmons	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinsimmonsw5jw	Fr	OF	31	105	15	26	3	0	0	7	3	23	6	0	.248	.277	.276
2014	1	lakesumterstatecollege	1	krishodgesnmrz	Kris Hodges	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/krishodgesnmrz	So	INF	29	100	17	28	5	0	0	6	16	18	6	1	.280	.397	.330
2014	1	lakesumterstatecollege	2	taylorsarislb15	Taylor Saris	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylorsarislb15	So	INF	32	100	14	23	2	0	0	8	10	19	4	0	.230	.312	.250
2014	1	lakesumterstatecollege	17	tannerelsberndjtax	Tanner Elsbernd	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerelsberndjtax	Fr	INF	30	88	16	27	3	1	2	11	3	18	6	0	.307	.359	.432
2014	1	lakesumterstatecollege	5	chrisblanton8wxx	Chris Blanton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisblanton8wxx	So	C	26	87	5	23	3	0	1	10	2	6	2	0	.264	.281	.333
2014	1	lakesumterstatecollege	22	samthomas4ds6	Sam Thomas	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/samthomas4ds6	So	OF	26	71	10	15	3	1	0	5	3	10	0	0	.211	.240	.282
2014	1	lakesumterstatecollege	8	bazielcabreraw5l0	Baziel Cabrera	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bazielcabreraw5l0	Fr	INF	27	60	7	11	2	0	0	5	8	12	1	1	.183	.319	.217
2014	1	lakesumterstatecollege	19	danautiello76aq	Dan Autiello	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danautiello76aq	Fr	C/1B	20	43	7	9	1	0	2	10	1	10	2	0	.209	.277	.372
2014	1	lakesumterstatecollege	6	walkersheller99ye	Walker Sheller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/walkersheller99ye	Fr	RHP/OF	26	38	4	9	5	0	1	8	0	15	1	0	.237	.310	.447
2014	1	lakesumterstatecollege	7	tannerlong8wtu	Tanner Long	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerlong8wtu	Fr	OF	18	31	5	8	2	0	1	9	1	10	1	0	.258	.324	.419
2014	1	lakesumterstatecollege	4	iancranglejhcr	Ian Crangle	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/iancranglejhcr	Fr	INF	8	21	2	5	0	0	0	5	3	5	1	0	.238	.346	.238
2014	2	lansingcommunitycollege	23	jordanmata47o9	Jordan Mata	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jordanmata47o9	Fr	Outfielder	1	3	0	1				1		1			.333	.333	.333
2014	2	lansingcommunitycollege	21	austinpittmaneqdt	Austin Pittman	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/austinpittmaneqdt	So	Infielder/Pitcher	1	3	0	0				0		1			.000	.000	.000
2014	2	lansingcommunitycollege	12	dylanschultz4fk2	Dylan Schultz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/dylanschultz4fk2	So	Infielder	1	3	1	1	1			3					.333	.333	.667
2014	2	lansingcommunitycollege	44	alexgeorgem1rx	Alex George	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexgeorgem1rx	Fr	Infielder	1	2	0	1	1			0	1	1			.500	.667	1.000
2014	2	lansingcommunitycollege	10	joeyohlerich0xg2	Joey Ohlerich	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joeyohlerich0xg2	So	Pitcher/Catcher	1	2	1	1				0					.500	.500	.500
2014	2	lansingcommunitycollege	27	jacobschmitttggm	Jacob Schmitt	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jacobschmitttggm	Fr	Outfielder	1	2	1	0				0	2				.000	.500	.000
2013	1	abrahambaldwinagriculturalcollege	16	jacobbaxter92kp	Jacob Baxter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacobbaxter92kp	Fr	SS	32	126	25	42	7			14	11	11	12	1	.333	.387	.389
2013	1	abrahambaldwinagriculturalcollege	13	christianmillerv0y1	Christian Miller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/christianmillerv0y1	So	3B	32	108	18	41	8	2	4	29	16	13	5	2	.380	.465	.602
2013	1	abrahambaldwinagriculturalcollege	9	lanedixonv73n	Lane Dixon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lanedixonv73n	So	OF/1B	33	96	12	28	4	1		9	20	19	4	1	.292	.415	.354
2013	1	abrahambaldwinagriculturalcollege	7	colebruce5lu6	Cole Bruce	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/colebruce5lu6	Fr	SS/2B	31	94	15	30				7	7	14	10	4	.319	.405	.319
2013	1	abrahambaldwinagriculturalcollege	30	ajbenefieldlxk5	AJ Benefield	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ajbenefieldlxk5	So	1B	33	92	13	16	4	1	2	18	15	18	5	2	.174	.325	.304
2013	1	abrahambaldwinagriculturalcollege	22	rickycarpentergv4y	Ricky Carpenter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rickycarpentergv4y	Fr	OF	28	76	16	22				9	10	19	6		.289	.379	.289
2013	1	abrahambaldwinagriculturalcollege	12	trevormoncrieflv0f	Trevor Moncrief	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/trevormoncrieflv0f	Fr	OF	28	56	12	15	2			10	4	16	6	3	.268	.373	.304
2013	1	abrahambaldwinagriculturalcollege	14	taylorcampevps	Taylor Camp	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylorcampevps	So	C	22	49	3	9	1			1	7	5	1		.184	.305	.204
2013	1	abrahambaldwinagriculturalcollege	18	lukemiller38al	Luke Miller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lukemiller38al	Fr	3B	22	49	9	9	1			2	6	14	1	2	.184	.298	.204
2013	1	abrahambaldwinagriculturalcollege	28	gantdavissg1l	Gant Davis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gantdavissg1l	Fr	P/C	23	46	7	13				3	5	11	1		.283	.389	.283
2013	1	abrahambaldwinagriculturalcollege	26	adamboanlqn2	Adam Boan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adamboanlqn2	So	1B	19	44	3	7	2			4	3	12			.159	.208	.205
2013	1	abrahambaldwinagriculturalcollege	11	jaygreendm9l	Jay Green	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jaygreendm9l	Fr	OF	17	39	3	7				1	5	10	1	1	.179	.289	.179
2013	1	abrahambaldwinagriculturalcollege	17	robbiepestoriousyud9	Robbie Pestorious	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/robbiepestoriousyud9	Fr	OF	22	33	6	7	1			0	2	9	1	1	.212	.297	.242
2013	1	abrahambaldwinagriculturalcollege	6	willbagwelljtj4	Will Bagwell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/willbagwelljtj4	Fr	OF	29	32	6	3				2	4	10	2		.094	.194	.094
2013	1	abrahambaldwinagriculturalcollege	10	jojoharrison4kby	JoJo Harrison	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jojoharrison4kby	Fr	C	12	17	2	2	1			0	2	3			.118	.211	.176
2013	1	abrahambaldwinagriculturalcollege	1	jeremyammonsplgr	Jeremy Ammons	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeremyammonsplgr	So	2B	3	8	1	1				0		3	1		.125	.125	.125
2013	2	kirkwoodcommunitycollege	26	randyperezmnax	Randy Perez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/randyperezmnax	Fr	3B	22	74	13	23	4	1		17	4	12	2		.311	.354	.392
2013	2	kirkwoodcommunitycollege	18	ericschenckjoblinskef3rj	Eric Schenck-Joblinske	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ericschenckjoblinskef3rj	So	OF	21	70	15	18	3			4	10	30	10	3	.257	.373	.300
2013	2	kirkwoodcommunitycollege	2	sulliamriosreyesv69o	Sulliam Rios Reyes	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/sulliamriosreyesv69o	Fr	SS	19	69	13	22	6	1		9	5	14	6		.319	.360	.435
2013	2	kirkwoodcommunitycollege	43	mattpacielloeskp	Matt Paciello	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattpacielloeskp	Fr	OF	20	61	17	22	3	1		7	5	14	2		.361	.397	.443
2013	2	kirkwoodcommunitycollege	24	angelmercedpidx	Angel Merced	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/angelmercedpidx	So	C/P	19	59	13	22	5	1	3	16	3	8			.373	.397	.644
2013	2	kirkwoodcommunitycollege	10	miltoncroes40qc	Milton Croes	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/miltoncroes40qc	So	1B/3B/OF	19	52	8	16	3	1		12	8	12	2	2	.308	.431	.404
2013	2	kirkwoodcommunitycollege	14	tylerbutzlo2t	Tyler Butz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerbutzlo2t	Fr	1B/3B	18	49	5	12	2	2		10	2	12		2	.245	.291	.367
2013	2	kirkwoodcommunitycollege	25	nickjonescnv1	Nick Jones	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/nickjonescnv1	So	1B	16	42	4	12	1			6	7	4	2	1	.286	.423	.310
2013	2	kirkwoodcommunitycollege	12	shawnhagartyiucs	Shawn Hagarty	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/shawnhagartyiucs	So	UTL	15	39	8	11	2			7	4	7	4		.282	.417	.333
