year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	hbp	sf	sh	tb	xbh	hdp	go	fo	go_fo	pa
2013	3	milwaukeeareatechnicalcollege	14	kylespottb24k	Kyle Spott	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kylespottb24k	Fr	INF/P	12	1		1	9	1					44
2013	3	milwaukeeareatechnicalcollege	9	natevanellszsb9	Nate Van Ells	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/natevanellszsb9	So	SS/P	14	1			9	1					44
2013	3	milwaukeeareatechnicalcollege	31	davidstevensqvds	David Stevens	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/davidstevensqvds	Fr	OF	13	4			12	1					41
2013	3	milwaukeeareatechnicalcollege	21	tylerdorseyarf1	Tyler Dorsey	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tylerdorseyarf1	Fr	1B	12	1			5	0					35
2013	3	milwaukeeareatechnicalcollege	19	jacobhornikfcnf	Jacob Hornik	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jacobhornikfcnf	Fr	3B/P	12				6	0					33
2013	3	milwaukeeareatechnicalcollege	26	martypittsj2yi	Marty Pitts	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/martypittsj2yi	So	OF/INF	10	1		1	11	1					32
2013	3	milwaukeeareatechnicalcollege	11	bradjacobrqjh	Brad Jacob	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/bradjacobrqjh	So	C	8	1			6	1					30
2013	3	milwaukeeareatechnicalcollege	22	mitchellrobertsdreq	Mitchell Roberts	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mitchellrobertsdreq	Fr	C/1B	8				1	0					23
2013	3	milwaukeeareatechnicalcollege	13	alexwurmnps4	Alex Wurm	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/alexwurmnps4	Fr	SS/2B	9	1			10	2					23
2013	3	milwaukeeareatechnicalcollege	33	coryroth2b2i	Cory Roth	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/coryroth2b2i	So	OF/C	9	2		1	9	1					21
2013	3	milwaukeeareatechnicalcollege	32	donterichiekpui	Donte Richie	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/donterichiekpui	Fr	OF	6		2		2	0					15
2013	3	milwaukeeareatechnicalcollege	34	jareddeckermcv4	Jared Decker	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jareddeckermcv4	Fr	OF/1B	3				1	0					9
2013	3	milwaukeeareatechnicalcollege	20	lucaskellersjzd	Lucas Keller	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/lucaskellersjzd	Fr	P/1B	9				1	0					8
2013	3	milwaukeeareatechnicalcollege	18	billywallace4wc9	Billy Wallace	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/billywallace4wc9	Fr	INF	4	1			2	0					8
2013	3	milwaukeeareatechnicalcollege	8	kevinkowalkowskifhxz	Kevin Kowalkowski	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kevinkowalkowskifhxz	So	C	2				2	0					5
2013	3	milwaukeeareatechnicalcollege	6	prestonleonard6j96	Preston Leonard	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/prestonleonard6j96	Fr	2B	7				0	0					5
2013	3	milwaukeeareatechnicalcollege	4	nickdavidovicbd5s	Nick Davidovic	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/nickdavidovicbd5s	Fr	2B	1				1	0					1
2014	1	faulknerstatecommunitycollege	2	alecraley4n7i	Alec Raley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alecraley4n7i	So	OF	32	10		4	39	3					126
2014	1	faulknerstatecommunitycollege	9	justinware1ec5	Justin Ware	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/justinware1ec5	Fr	OF	31	10	3	8	37	4					122
2014	1	faulknerstatecommunitycollege	8	caleblopesxaps	Caleb Lopes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/caleblopesxaps	Fr	INF	31	4	2	5	42	5					116
2014	1	faulknerstatecommunitycollege	3	jtpeddrick8tjs	J.T. Peddrick	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jtpeddrick8tjs	So	OF	27	5	1	3	34	3					112
2014	1	faulknerstatecommunitycollege	4	marshallrolingor6	Marshall Rolin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/marshallrolingor6	So	INF	31	1	3	5	39	6					109
2014	1	faulknerstatecommunitycollege	25	christiansnow387d	Christian Snow	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/christiansnow387d	Fr	INF	27	1	3	3	44	9					101
2014	1	faulknerstatecommunitycollege	14	lucashodgesm7bs	Lucas Hodges	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lucashodgesm7bs	Fr	INF	22	1	1	2	35	10					75
2014	1	faulknerstatecommunitycollege	19	daltonbeckerr3ev	Dalton Becker	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltonbeckerr3ev	Fr	INF	18	4	1	2	20	2					56
2014	1	faulknerstatecommunitycollege	12	omarsmith7tqe	Omar Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/omarsmith7tqe	So	INF	19			1	8	0					52
2014	1	faulknerstatecommunitycollege	36	jacobswearingenkuzg	Jacob Swearingen	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacobswearingenkuzg	So	C	18	3		3	25	6					52
2014	1	faulknerstatecommunitycollege	37	michablount7r5r	Micha Blount	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michablount7r5r	So	INF	24		2	3	11	2					51
2014	1	faulknerstatecommunitycollege	13	haydenlottwdd6	Hayden Lott	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/haydenlottwdd6	Fr	INF	16	2			17	3					44
2014	1	faulknerstatecommunitycollege	29	connoralbano0vic	Connor Albano	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/connoralbano0vic	Fr	C	14	3		3	7	0					40
2014	1	faulknerstatecommunitycollege	54	coreywheaton5d78	Corey Wheaton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coreywheaton5d78	Fr	OF	14		1	1	10	1					32
2014	1	faulknerstatecommunitycollege	32	luiscorralesf312	Luis Corrales	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/luiscorralesf312	Fr	C	10			2	9	1					29
2014	1	faulknerstatecommunitycollege	5	chancerandallatgs	Chance Randall	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chancerandallatgs	Fr	OF	12	2			11	2					29
2014	1	faulknerstatecommunitycollege	6	petemckeeuzg2	Pete McKee	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/petemckeeuzg2	So	OF	14			1	2	0					22
2014	1	faulknerstatecommunitycollege	23	damionwilliams92ko	Damion Williams	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/damionwilliams92ko	Fr	OF	8	4			1	0					13
2014	1	faulknerstatecommunitycollege	10	jamiesmith3uy4	Jamie Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jamiesmith3uy4	So	OF	5				0	0					11
2014	1	faulknerstatecommunitycollege	39	tannerwilliams92mr	Tanner Williams	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerwilliams92mr	Fr	INF	9				1	0					10
2014	1	faulknerstatecommunitycollege	49	dionnymoraleskyrq	Dionny Morales	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dionnymoraleskyrq	Fr	INF	3				0	0					6
2014	1	faulknerstatecommunitycollege	45	brettgloverc642	Brett Glover	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brettgloverc642	Fr	OF	8	2		1	0	0					5
2014	3	rochestercommunityandtechnicalcolleg	11	mitchandersonhqs3	Mitch Anderson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mitchandersonhqs3	So	OF	18		1	1	12	0		12	9	1.33	69
2014	3	rochestercommunityandtechnicalcolleg	7	connorrobley1l30	Connor Robley	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/connorrobley1l30	So	IF/P	18				20	3		12	9	1.33	66
2014	3	rochestercommunityandtechnicalcolleg	2	jordanmartinix7ec	Jordan Martini	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jordanmartinix7ec	So	SS	17	1			28	6		13	14	0.93	65
2014	3	rochestercommunityandtechnicalcolleg	3	jonnygaardvfhf	Jon Nygaard	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jonnygaardvfhf	So	OF	17	1	1		15	3		10	13	0.77	58
2014	3	rochestercommunityandtechnicalcolleg	18	kieferneumannje63	Kiefer Neumann	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kieferneumannje63	So	IF	14	1			16	3		10	9	1.11	45
2014	3	rochestercommunityandtechnicalcolleg	6	seangeelanrs7n	Sean Geelan	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/seangeelanrs7n	So	IF	13				12	1		10	6	1.67	41
2014	3	rochestercommunityandtechnicalcolleg	35	alekzentziss7q1	Alek Zentzis	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/alekzentziss7q1	Fr	OF/IF/P	12				9	3		8	7	1.14	39
2014	3	rochestercommunityandtechnicalcolleg	31	zachcopley2tc7	Zach Copley	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/zachcopley2tc7	Fr	IF/P	10		1		18	6		2	7	0.29	31
2014	3	rochestercommunityandtechnicalcolleg	12	natewalshu77n	Nate Walsh	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/natewalshu77n	So	C	12	1			6	1		2	2	1.00	29
2014	3	rochestercommunityandtechnicalcolleg	30	kodylarsonp29i	Kody Larson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kodylarsonp29i	Fr	C/P	10				8	0		1	2	0.50	28
2014	3	rochestercommunityandtechnicalcolleg	23	richardborquezmejiasx6he	Richard Borquez-Mejias	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/richardborquezmejiasx6he	Fr	IF	9				9	1		3	6	0.50	27
2014	3	rochestercommunityandtechnicalcolleg	1	garrettdelich7rj8	Garrett Delich	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/garrettdelich7rj8	So	OF	10	1			0	0		6	5	1.20	27
2014	3	rochestercommunityandtechnicalcolleg	13	taylorchristophergf0h	Taylor Christopher	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/taylorchristophergf0h	Fr	IF	9				5	0		5	6	0.83	22
2014	3	rochestercommunityandtechnicalcolleg	28	jakeharriotty0cf	Jake Harriott	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jakeharriotty0cf	Fr	OF	7			1	6	1		4	3	1.33	20
2014	3	rochestercommunityandtechnicalcolleg	16	alexnelsongepx	Alex Nelson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/alexnelsongepx	Fr	IF	5				3	0			2		14
2014	3	rochestercommunityandtechnicalcolleg	15	jordangramsdo1w	Jordan Grams	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jordangramsdo1w	Fr	IF/P	4				1	0					4
2014	3	rochestercommunityandtechnicalcolleg	19	jakepoelbm4	Jake Poe	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jakepoelbm4	Fr	OF	3				0	0		1			4
2014	3	rochestercommunityandtechnicalcolleg	4	zachwixogcjk	Zach Wixo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/zachwixogcjk	Fr	IF	7				0	0			1		2
2013	2	deltacollege	8	tylerprovownlik	Tyler Provow	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerprovownlik	So	SS	11	1		2	15	3					40
2013	2	deltacollege	26	jamesbaeraizm	James Baer	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jamesbaeraizm	Fr	C	10	1			16	5					35
2013	2	deltacollege	18	tylersabudahcga	Tyler Sabuda	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylersabudahcga	So	C	11	2			7	1					32
2013	2	deltacollege	9	thomassmitherz0	Thomas Smith	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/thomassmitherz0	Fr	2B	10	1		3	11	3					30
2013	2	deltacollege	6	ryanhendricksziad	Ryan Hendricks	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ryanhendricksziad	So	OF	12			1	9	1					27
2013	2	deltacollege	24	duganroosawr5w	Dugan Roosa	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/duganroosawr5w	So	3B	8	1			8	1					27
2013	2	deltacollege	21	lukeepple6633	Luke Epple	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/lukeepple6633	So	OF	9			2	4	0					25
2013	2	deltacollege	36	brendanharrisonlshc	Brendan Harrison	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brendanharrisonlshc	Fr	1B	9	1			11	2					25
2013	2	deltacollege	10	steeloboylebufa	Steel O'Boyle	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/steeloboylebufa	Fr	SS	10			1	4	0					24
2013	2	deltacollege	23	britonottgxor	Briton Ott	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/britonottgxor	Fr	OF	11			2	5	1					22
2013	2	deltacollege	15	micpetreraek	Mic Petre	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/micpetreraek	So	OF	12	1		2	7	0					20
2013	2	deltacollege	3	gregkazmierskic4lk	Greg Kazmierski	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/gregkazmierskic4lk	Fr	OF	9			1	1	0					15
2013	2	deltacollege	2	zakkruskiez73b	Zak Kruskie	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/zakkruskiez73b	So	SS	7		1	2	4	1					15
2013	2	deltacollege	22	tyschafer6cio	Ty Schafer	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tyschafer6cio	Fr	2B	4			1	2	0					14
2013	2	deltacollege	20	nickhirexdgx	Nick Hire	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/nickhirexdgx	Fr	1B	6				3	0					12
2013	2	deltacollege	34	ajmcinnismzyt	AJ McInnis	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ajmcinnismzyt	So	P	8				4	0					10
2013	2	deltacollege	32	coreyrich9j0u	Corey Rich	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/coreyrich9j0u	Fr	C	4				2	1					10
2013	2	deltacollege	5	jessewilbert0ln9	Jesse Wilbert	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jessewilbert0ln9	Fr	OF	4	1			0	0					9
2013	2	deltacollege	4	travistarrencepfgu	Travis Tarrence	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/travistarrencepfgu	Fr	P	2				0	0					1
2014	2	sinclaircommunitycollege	10	mitchromanvs78	Mitch Roman	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mitchromanvs78	Fr	INF	29	2	2	4	59	12		2	3	0.67	115
2014	2	sinclaircommunitycollege	24	taylorhuebnergr0w	Taylor Huebner	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/taylorhuebnergr0w	So	3B/OF	28		4	2	54	12			3		106
2014	2	sinclaircommunitycollege	6	markcarpenterenjs	Mark Carpenter	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/markcarpenterenjs	So	UTL	29	5	3	7	47	14					104
2014	2	sinclaircommunitycollege	20	erichansman2qpc	Eric Hansman	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/erichansman2qpc	Fr	OF/1B	28	1	2	1	55	10		1	2	0.50	104
2014	2	sinclaircommunitycollege	4	quentinurbanw0uu	Quentin Urban	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/quentinurbanw0uu	So	OF	22	4	1	4	33	6			1		85
2014	2	sinclaircommunitycollege	12	alexyoungyy6c	Alex Young	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexyoungyy6c	Fr	OF	25	3	2	3	36	4		1			85
2014	2	sinclaircommunitycollege	35	keenancarter9ny5	Keenan Carter	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/keenancarter9ny5	Fr	C	23	7	1		27	7	1	1	3	0.33	82
2014	2	sinclaircommunitycollege	2	titusmontgomerypzlc	Titus Montgomery	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/titusmontgomerypzlc	So	OF	25		1	2	20	2					71
2014	2	sinclaircommunitycollege	9	andrewholderman706i	Andrew Holderman	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/andrewholderman706i	Fr	C/OF	18	1	1	2	18	4	1	1			53
2014	2	sinclaircommunitycollege	23	connorcombsrs1n	Connor Combs	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/connorcombsrs1n	Fr	1B/3B	13	1		2	11	1		1	1	1.00	40
2014	2	sinclaircommunitycollege	11	benherlihy41wu	Ben Herlihy	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/benherlihy41wu	So	INF	15	2	1		7	1					35
2014	2	sinclaircommunitycollege	5	alonsopalacios1tme	Alonso Palacios	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alonsopalacios1tme	Fr	INF	16	1			12	4		1	1	1.00	35
2014	2	sinclaircommunitycollege	27	peteballard01wv	Pete Ballard	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/peteballard01wv	Fr	1B	13	2	2	2	9	0					34
2014	2	sinclaircommunitycollege	28	jimmywhite85fi	Jimmy White	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jimmywhite85fi	Fr	OF	14			1	9	1					30
2014	2	sinclaircommunitycollege	15	lancestraleyv74w	Lance Straley	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/lancestraleyv74w	So	C	3				4	2		1	1	1.00	11
2014	2	sinclaircommunitycollege	1	davidhaleym6p0	David Haley	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/davidhaleym6p0	Fr	INF	7				2	1			1		10
2013	2	southwesterncommunitycollege	0	alessiopenaidza	Alessio Pena	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alessiopenaidza	So	IF	13	2	1	1	9	0					46
2013	2	southwesterncommunitycollege	1	ericbuenog2lt	Eric Bueno	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ericbuenog2lt	Fr	OF	13			1	18	3					43
2013	2	southwesterncommunitycollege	33	zachandersonshlk	Zach Anderson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/zachandersonshlk	Fr	UT	13	1	1	1	5	1					40
2013	2	southwesterncommunitycollege	27	mattmayden456r	Matt Mayden	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattmayden456r	Fr	C	12	3	1		15	3					39
2013	2	southwesterncommunitycollege	12	devanwickslcgo	Devan Wicks	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/devanwickslcgo	Fr	IF	9	1		1	11	3					33
2013	2	southwesterncommunitycollege	20	zebnoelh3lr	Zeb Noel	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/zebnoelh3lr	So	RHP	10				6	0					30
2013	2	southwesterncommunitycollege	45	gagegavincdqh	Gage Gavin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/gagegavincdqh	Fr	IF	10				9	1					29
2013	2	southwesterncommunitycollege	35	iandyerikcg	Ian Dyer	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/iandyerikcg	Fr	RHP	8				12	2					27
2013	2	southwesterncommunitycollege	10	typorterfield2d7q	Ty Porterfield	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/typorterfield2d7q	Fr	C	8				2	0					21
2013	2	southwesterncommunitycollege	5	jasonrobertsyq5s	Jason Roberts	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jasonrobertsyq5s	Fr	RHP	8	1			7	1					20
2013	2	southwesterncommunitycollege	19	aaronhixson7f6u	Aaron Hixson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/aaronhixson7f6u	So	IF	7	1			4	1					17
2013	2	southwesterncommunitycollege	9	sawyerocheltreemdc1	Sawyer Ocheltree	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/sawyerocheltreemdc1	So	IF	10				5	1					17
2013	2	southwesterncommunitycollege	4	drewfeuerbach9f6m	Drew Feuerbach	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/drewfeuerbach9f6m	So	OF	5	1		2	4	0					15
2013	2	southwesterncommunitycollege	34	chrisheustisrui8	Chris Heustis	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chrisheustisrui8	Fr	C	5				10	3					15
2013	2	southwesterncommunitycollege	14	tylerengelhardtoo8n	Tyler Engelhardt	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerengelhardtoo8n	Fr	LHP	4				6	2					8
2013	2	southwesterncommunitycollege	32	karlinpalidworwsql	Karlin Palidwor	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/karlinpalidworwsql	Fr	RHP	2				2	1					6
2013	2	southwesterncommunitycollege	2	ethanwestphalwtrj	Ethan Westphal	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ethanwestphalwtrj	Fr	RHP	3				1	0					4
2013	1	northeasternoklahomaaampmcollege	7	alexwisesq50	Alex Wise	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexwisesq50	So	SS/CF	32	7	2		48	10		2	1	2.00	134
2013	1	northeasternoklahomaaampmcollege	9	bradantchak18rs	Brad Antchak	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bradantchak18rs	Fr	SS	33	2	2	1	49	11					133
2013	1	northeasternoklahomaaampmcollege	4	ramonlaurenoekdk	Ramon Laureno	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ramonlaurenoekdk	So	UTIL	31	1	3		82	20					118
2013	1	northeasternoklahomaaampmcollege	10	andrewmillerqwav	Andrew Miller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrewmillerqwav	So	3B/1B/OF	28	5	1		34	5			1		105
2013	1	northeasternoklahomaaampmcollege	11	dustinexfords8g2	Dustin Exford	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dustinexfords8g2	So	1B	29	1	1		36	8					101
2013	1	northeasternoklahomaaampmcollege	8	kalebthomas4jd5	Kaleb Thomas	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kalebthomas4jd5	So	MIF/OF	25	3		1	18	2		2	1	2.00	88
2013	1	northeasternoklahomaaampmcollege	2	tygunterav0e	Ty Gunter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tygunterav0e	Fr	MIF	27		2		27	3					77
2013	1	northeasternoklahomaaampmcollege	30	hectorcandelariawy8q	Hector Candelaria	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hectorcandelariawy8q	So	C/1B	22	1			43	11					71
2013	1	northeasternoklahomaaampmcollege	14	danieljohnsonx8cv	Daniel Johnson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danieljohnsonx8cv	Fr	CF	22	2			20	4			2		70
2013	1	northeasternoklahomaaampmcollege	17	justinwebb7z7r	Justin Webb	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/justinwebb7z7r	So	OF	23	4			24	5					62
2013	1	northeasternoklahomaaampmcollege	24	jordangoodell0b	Jordan Goode	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordangoodell0b	So	C/1B/OF	21				24	3					54
2013	1	northeasternoklahomaaampmcollege	27	gabrielfromentalyfel	Gabriel Fromental	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gabrielfromentalyfel	Fr	3B/1B/OF	13	3			17	5					38
2013	1	northeasternoklahomaaampmcollege	62	jedowenp1uv	Jed Owen	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jedowenp1uv	Fr	1B	10	1			17	4					35
2013	1	northeasternoklahomaaampmcollege	6	jansensmithd1o2	Jansen Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jansensmithd1o2	Fr	UTIL	10	1			5	2					24
2013	1	northeasternoklahomaaampmcollege	19	corystiefel9i2k	Cory Stiefel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/corystiefel9i2k	Fr	RHP/3B	15				5	1					19
2013	1	northeasternoklahomaaampmcollege	31	georgehaaland3l54	George Haaland	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/georgehaaland3l54	Fr	C/1B	8	1			4	1					18
2013	1	northeasternoklahomaaampmcollege	1	johnnydrownf9l7	Johnny Drown	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johnnydrownf9l7	So	UTIL	7		1		6	2					13
2013	1	northeasternoklahomaaampmcollege	13	vancerayiwnp	Vance Ray	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/vancerayiwnp	Fr	OF	10				1	0					10
2014	1	rendlakecollege	3	alexwittenauer12vs	Alex Wittenauer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexwittenauer12vs		IF	24	4		5	16	0		1	1	1.00	96
