year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	tc	po	a	e	fpct	dp	sba	rcs	rcs_percent	pb	ci
2014	1	hagerstowncommunitycollege	17	louisfavettihag8	Louis Favetti	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/louisfavettihag8	Fr	Inf	22	0	0	0	0							
2014	1	hagerstowncommunitycollege	23	chrishuffmansxfu	Chris Huffman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrishuffmansxfu	Fr	RHP	6	0	0	0	0							
2014	1	hagerstowncommunitycollege	10	braydenlitton5tis	Brayden Litton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/braydenlitton5tis	Fr	RHP	7	0	0	0	0							
2014	1	hagerstowncommunitycollege	33	tylermartinwpb2	Tyler Martin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylermartinwpb2	Fr	LHP	3	0	0	0	0							
2014	1	hagerstowncommunitycollege	8	huntermckinleyc8u2	Hunter McKinley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/huntermckinleyc8u2	Fr	RHP / Inf	15	0	0	0	0							
2014	1	hagerstowncommunitycollege	11	tylernally5xev	Tyler Nally	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylernally5xev	So	OF	25	0	0	0	0							
2014	1	hagerstowncommunitycollege	12	bretolson9zs9	Bret Olson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bretolson9zs9	Fr	OF	15	0	0	0	0							
2014	1	hagerstowncommunitycollege	9	cjowingsm4sv	CJ Owings	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cjowingsm4sv	So	OF	20	0	0	0	0							
2014	1	hagerstowncommunitycollege	25	tannerpartlow76mg	Tanner Partlow	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerpartlow76mg	So	RHP	8	0	0	0	0							
2014	1	hagerstowncommunitycollege	1	philpietrovu8l	Phil Pietro	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/philpietrovu8l	Fr	OF	29	0	0	0	0							
2014	1	hagerstowncommunitycollege	22	benpittmanrap4	Ben Pittman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/benpittmanrap4	Fr	C	14	0	0	0	0							
2014	1	hagerstowncommunitycollege	19	nickrabat61ps	Nick Rabat	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nickrabat61ps	Fr	C	35	0	0	0	0							
2014	1	hagerstowncommunitycollege	32	johnrinehart69r8	John Rinehart	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johnrinehart69r8	Fr	RHP	7	0	0	0	0							
2014	1	hagerstowncommunitycollege	6	christianrosariouxd1	Christian Rosario	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/christianrosariouxd1	Fr	OF	31	0	0	0	0							
2014	1	hagerstowncommunitycollege	20	garrettsprankleafkk	Garrett Sprankle	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/garrettsprankleafkk	So	OF	33	0	0	0	0							
2014	1	hagerstowncommunitycollege	14	tylerwalter6kpt	Tyler Walter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerwalter6kpt	So	1B	31	0	0	0	0							
2013	1	panolacollege	23	nicmarshallelh1	Nic Marshall	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nicmarshallelh1	So	C/1B	31	230	202	22	6	.974	0	25	11	.306	9	0
2013	1	panolacollege	15	jhonnielalvarezeplt	Jhonniel Alvarez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jhonnielalvarezeplt	So	C	19	119	102	14	3	.975	0	12	9	.429	3	0
2013	1	panolacollege	29	victorclaudiojs23	Victor Claudio	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/victorclaudiojs23	So	INF	32	140	97	27	16	.886	0	0	0		0	0
2013	1	panolacollege	12	clintcagew6mk	Clint Cage	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/clintcagew6mk	So	INF	27	95	84	5	6	.937	0	0	0		0	0
2013	1	panolacollege	4	rosscoskreyrmrc	Ross Coskrey	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rosscoskreyrmrc	Fr	OF	31	56	55	0	1	.982	0	0	0		0	0
2013	1	panolacollege	6	drakegrigsby1v4t	Drake Grigsby	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/drakegrigsby1v4t	Fr	INF	27	103	43	52	8	.922	0	0	0		0	0
2013	1	panolacollege	19	gregmartens6k5m	Greg Martens	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gregmartens6k5m	So	OF	27	46	43	1	2	.957	0	0	0		0	0
2013	1	panolacollege	2	hunterowens9d8m	Hunter Owens	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hunterowens9d8m	Fr	OF	34	45	43	0	2	.956	0	0	0		0	0
2013	1	panolacollege	8	jhosuemendozamc67	Jhosue Mendoza	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jhosuemendozamc67	So	INF	22	93	41	40	12	.871	0	0	0		0	0
2013	1	panolacollege	7	mattspruill1t2r	Matt Spruill	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattspruill1t2r	So	INF	34	153	41	92	20	.869	0	0	0		0	0
2013	1	panolacollege	18	johnshattleso0js	John Shattles	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johnshattleso0js	Fr	OF	28	40	37	2	1	.975	0	0	0		0	0
2013	1	panolacollege	1	jakegarciaxuln	Jake Garcia	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakegarciaxuln	Fr	INF	15	36	13	18	5	.861	0	0	0		0	0
2013	1	panolacollege	16	jordandarnallwxnn	Jordan Darnall	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordandarnallwxnn	Fr	INF	2	7	7	0	0	1.000						
2013	1	panolacollege	32	haydennixonpnxh	Hayden Nixon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/haydennixonpnxh	So	LHP	10	12	5	7	0	1.000	6					
2013	1	panolacollege	25	adamatkinscagp	Adam Atkins	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adamatkinscagp	So	RHP	9	10	2	7	1	.900	1	0	0		0	0
2013	1	panolacollege	33	marshallkasowskia690	Marshall Kasowski	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/marshallkasowskia690	Fr	RHP	10	14	2	12	0	1.000	3					
2013	1	panolacollege	11	austinolivask9fq	Austin Olivas	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinolivask9fq	Fr	LHP	6	9	2	5	2	.778	2					
2013	1	panolacollege	22	prestonguilloryuj8o	Preston Guillory	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/prestonguilloryuj8o	So	RHP	12	6	1	4	1	.833	1					
2013	1	panolacollege	5	trentsheltonrs1w	Trent Shelton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/trentsheltonrs1w	Fr	INF/OF	13	1	1	0	0	1.000	0	0	0		0	0
2013	1	panolacollege	17	daviswilsonc7sx	Davis Wilson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daviswilsonc7sx	Fr	INF	17	1	1	0	0	1.000	0	0	0		0	0
2013	1	panolacollege	3	kyleblackez2z	Kyle Black	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kyleblackez2z	Fr	RHP	10	4	0	4	0	1.000	1	0	0		0	0
2013	1	panolacollege	9	landonbruneiafh	Landon Brune	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/landonbruneiafh	Fr	RHP	6	2	0	2	0	1.000	2	0	0		0	0
2013	1	panolacollege	13	coltoncoffmanvi2h	Colton Coffman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coltoncoffmanvi2h	Fr	RHP	4	1	0	1	0	1.000	1					
2013	1	panolacollege	28	brodycolleucc5	Brody Colle	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brodycolleucc5	Fr	RHP	4	2	0	1	1	.500	1					
2013	1	panolacollege	14	robbiepettykzqk	Robbie Petty	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/robbiepettykzqk	So	RHP	13	6	0	6	0	1.000	1					
2013	1	panolacollege	21	zacthompson3uo7	Zac Thompson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zacthompson3uo7	Fr	C	2	0	0	0	0							
2014	2	westchestercommunitycollege	9	justincassinelli82yu	Justin Cassinelli	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/justincassinelli82yu	So	IF	22	163	154	8	1	.994	8					
2014	2	westchestercommunitycollege	6	joelovecchio4m4k	Joe Lovecchio	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joelovecchio4m4k	Fr	C	15	82	67	12	3	.963		1			1	
2014	2	westchestercommunitycollege	31	joebosciai26l	Joe Boscia	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joebosciai26l	Fr	C	18	47	38	5	4	.915						
2014	2	westchestercommunitycollege	2	anthonytyndalo68k	Anthony Tyndal	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/anthonytyndalo68k	So	IF	18	73	33	37	3	.959	6					
2014	2	westchestercommunitycollege	35	billysablinski4cyb	Billy Sablinski	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/billysablinski4cyb	Fr	IF	20	78	26	44	8	.897	3					
2014	2	westchestercommunitycollege	21	mattcassinellip5e5	Matt Cassinelli	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/mattcassinellip5e5	So	OF/P	19	21	19	1	1	.952	1					
2014	2	westchestercommunitycollege	11	sagecherenufon	Sage Cheren	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/sagecherenufon	Fr	OF	15	19	18	1	0	1.000						
2014	2	westchestercommunitycollege	22	anthonycialini2cfz	Anthony Cialini	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/anthonycialini2cfz	Fr	C/IF	9	28	17	8	3	.893						
2014	2	westchestercommunitycollege	27	fabioriccifax8	Fabio Ricci	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/fabioriccifax8	So	OF	12	18	17	1	0	1.000	1					
2014	2	westchestercommunitycollege	10	nickgretopwpx	Nick Greto	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/nickgretopwpx	Fr	OF	14	16	15	1	0	1.000						
2014	2	westchestercommunitycollege	5	nicksalzano1edy	Nick Salzano	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/nicksalzano1edy	So	OF	20	13	13	0	0	1.000						
2014	2	westchestercommunitycollege	38	anthonyshkreljaasm1	Anthony Shkrelja	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/anthonyshkreljaasm1	Fr	IF/P	17	52	12	32	8	.846	5	1				
2014	2	westchestercommunitycollege	4	stevenfigueroadme7	Steven Figueroa	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/stevenfigueroadme7	Fr	IF/P	18	32	8	19	5	.844						
2014	2	westchestercommunitycollege	34	nickscotticdww	Nick Scotti	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/nickscotticdww	So	1B	9	8	5	2	1	.875						
2014	2	westchestercommunitycollege	30	santosantoslmpk	Santo Santos	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/santosantoslmpk	Fr	C	6	6	4	1	1	.833						
2014	2	westchestercommunitycollege	47	kylecrimmins8vcg	Kyle Crimmins	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/kylecrimmins8vcg	Fr	P	6	4	2	2	0	1.000						
2014	2	westchestercommunitycollege	41	tylerallenztyu	Tyler Allen	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerallenztyu	So	P	6	4	1	3	0	1.000	1					
2014	2	westchestercommunitycollege	48	johncooleyterc	John Cooley	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/johncooleyterc	So	P	8	4	1	3	0	1.000						
2014	2	westchestercommunitycollege	15	caseykyle48et	Casey Kyle	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/caseykyle48et	Fr	OF/P	5	1	1	0	0	1.000						
2014	2	westchestercommunitycollege	40	kevinpihotajryg	Kevin Pihota	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/kevinpihotajryg	So	P	3	3	1	1	1	.667						
2014	2	westchestercommunitycollege	3	louisangiolillo380n	Louis Angiolillo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/louisangiolillo380n	Fr	P	5	2	0	1	1	.500						
2014	2	westchestercommunitycollege	25	cristianbaezjjkl	Cristian Baez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/cristianbaezjjkl	Fr	OF	1	0	0	0	0							
2014	2	westchestercommunitycollege	0	michaelfigueroa3j0h	Michael Figueroa	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/michaelfigueroa3j0h	Fr	P	2	0	0	0	0							
2014	2	westchestercommunitycollege	18	stevengallellotzz3	Steven Gallello	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/stevengallellotzz3	So	P	3	2	0	2	0	1.000						
2014	2	westchestercommunitycollege	19	louisingrassiakb4b	Louis Ingrassia	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/louisingrassiakb4b	Fr	P	4	4	0	4	0	1.000						
2014	2	westchestercommunitycollege	46	kevinnicholsonj2op	Kevin Nicholson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/kevinnicholsonj2op	Fr	P	6	6	0	6	0	1.000						
2014	2	westchestercommunitycollege	17	treypizzutellojiwg	Trey Pizzutello	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/treypizzutellojiwg	So	P	5	2	0	2	0	1.000						
2014	2	westchestercommunitycollege	45	joeltoribioxbdz	Joel Toribio	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joeltoribioxbdz	Fr	P	2	2	0	2	0	1.000						
2014	2	westchestercommunitycollege	14	prestonzanon8n3x	Preston Zanon	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/prestonzanon8n3x	So	P	3	1	0	1	0	1.000						
2013	3	bergencommunitycollege	23	mikerichtercsgf	Mike Richter	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mikerichtercsgf	So	1B/C	15	102	97	5	0	1.000	5					
2013	3	bergencommunitycollege	15	dannybielitzkrhb	Danny Bielitz	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/dannybielitzkrhb	So	C	12	69	55	9	5	.928		20	3	.130	5	1
2013	3	bergencommunitycollege	24	matthewdawkinswm5q	Matthew Dawkins	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/matthewdawkinswm5q	So	OF	16	41	38	3	0	1.000						
2013	3	bergencommunitycollege	36	joebarbieraa6qo	Joe Barbiera	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joebarbieraa6qo	Fr	C	7	41	36	3	2	.951		13			10	
2013	3	bergencommunitycollege	30	kevinbenjaminbyb9	Kevin Benjamin	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kevinbenjaminbyb9	So	CIF/C	16	50	24	19	7	.860						
2013	3	bergencommunitycollege	3	guillermocruzvpbo	Guillermo Cruz	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/guillermocruzvpbo	So	OF	15	24	19	3	2	.917						
2013	3	bergencommunitycollege	14	jamesdonohuewijo	James Donohue	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jamesdonohuewijo	So	MIF	16	52	19	33	0	1.000	5					
2013	3	bergencommunitycollege	7	danoneillz8ty	Dan O'Neill	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/danoneillz8ty	Fr	SS	16	64	17	42	5	.922	4					
2013	3	bergencommunitycollege	1	stevengonzalezwl6y	Steven Gonzalez	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/stevengonzalezwl6y	So	OF	12	13	13	0	0	1.000						
2013	3	bergencommunitycollege	31	anthonyurdaneta6mzr	Anthony Urdaneta	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/anthonyurdaneta6mzr	Fr	1B/P	10	12	11	1	0	1.000						
2013	3	bergencommunitycollege	25	joesphsantanaflci	Joesph Santana	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joesphsantanaflci	So	OF	14	7	7	0	0	1.000		1	1	.500	3	
2013	3	bergencommunitycollege	5	mattmoschovasho07	Matt Moschovas	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mattmoschovasho07	So	OF	11	6	6	0	0	1.000						
2013	3	bergencommunitycollege	21	rafaelrivasxgd6	Rafael Rivas	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/rafaelrivasxgd6	Fr	MIF	6	9	2	3	4	.556		4				
2013	3	bergencommunitycollege	35	bryancassetta4ei7	Bryan Cassetta	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/bryancassetta4ei7	So	P	4	3	1	1	1	.667						
2013	3	bergencommunitycollege	34	cobykerrt2hw	Coby Kerr	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/cobykerrt2hw	So	P	4	1	1	0	0	1.000						
2013	3	bergencommunitycollege	39	mattvanripere4tl	Matt Van Riper	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mattvanripere4tl	Fr	P	4	5	1	3	1	.800						
2013	3	bergencommunitycollege	8	kevinbritoo3e2	Kevin Brito	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kevinbritoo3e2	Fr	3B	9	5	0	5	0	1.000						
2013	3	bergencommunitycollege	32	ezrabye8xqn	Ezra Bye	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ezrabye8xqn	Fr	P	4	4	0	2	2	.500						
2013	3	bergencommunitycollege	43	matthewdareyue5	Matthew Dare	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/matthewdareyue5	Fr	P	1	0	0	0	0							
2013	3	bergencommunitycollege	33	seandeleojv5c	Sean Deleo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/seandeleojv5c	Fr	P	1	1	0	0	1	.000						
2013	3	bergencommunitycollege	19	ryanfergusonvdn7	Ryan Ferguson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ryanfergusonvdn7	So	P	4	4	0	3	1	.750		3				
2013	3	bergencommunitycollege	38	johngrilopzya	John Grilo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/johngrilopzya	Fr		1	0	0	0	0							
2013	3	bergencommunitycollege	27	scotthuckek9ta	Scott Hucke	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/scotthuckek9ta	Fr	P	1	0	0	0	0							
2013	3	bergencommunitycollege	37	mattkearns9iye	Matt Kearns	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mattkearns9iye	Fr	P	4	1	0	1	0	1.000			1	1.000		
2013	3	bergencommunitycollege	16	samortizwfab	Sam Ortiz	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/samortizwfab	Fr	C	4	0	0	0	0							
2013	3	bergencommunitycollege	9	benjaminpozoqrzv	Benjamin Pozo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/benjaminpozoqrzv	Fr	P	5	1	0	1	0	1.000						
2013	3	bergencommunitycollege	17	petersiebel0nr0	Peter Siebel	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/petersiebel0nr0	Fr	P	3	0	0	0	0							
2013	3	bergencommunitycollege	42	matthewstec41c1	Matthew Stec	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/matthewstec41c1	So	P	4	4	0	3	1	.750			1	1.000		
2014	1	southgeorgiastatecollege	7	lakeharttu9u	Lake Hart	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lakeharttu9u	Fr	C	27	128	118	9	1	.992		21	2	.087	4	
2014	1	southgeorgiastatecollege	23	hunterwildes9wp1	Hunter Wildes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hunterwildes9wp1	So	INF/OF/P	32	127	116	9	2	.984	9					
2014	1	southgeorgiastatecollege	28	ryanteiferlwcm	Ryan Teifer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryanteiferlwcm	Fr	INF	19	82	79	2	1	.988	2					
2014	1	southgeorgiastatecollege	25	chasemorrisq6og	Chase Morris	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chasemorrisq6og	Fr	OF	28	58	56	1	1	.983						
2014	1	southgeorgiastatecollege	22	philiphartst8o	Philip Hart	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/philiphartst8o	Fr	OF	34	59	55	3	1	.983						
2014	1	southgeorgiastatecollege	21	cameronbueschertksv	Cameron Buescher	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cameronbueschertksv	Fr	INF	15	60	54	2	4	.933	1					
2014	1	southgeorgiastatecollege	12	danielbrookmaneys3	Daniel Brookman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danielbrookmaneys3	Fr	C	16	61	51	7	3	.951	2	10	2	.167	1	
2014	1	southgeorgiastatecollege	24	stevemcleoda64e	Steve McLeod	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/stevemcleoda64e	Fr	OF	30	52	47	5	0	1.000						
2014	1	southgeorgiastatecollege	13	reedmelcolmosi5	Reed Melcolm	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/reedmelcolmosi5	So	INF/P	31	91	43	43	5	.945	6					
2014	1	southgeorgiastatecollege	8	tylerammermanzw86	Tyler Ammerman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerammermanzw86	Fr	INF	31	116	42	65	9	.922	11					
2014	1	southgeorgiastatecollege	2	blakechaney3ueb	Blake Chaney	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/blakechaney3ueb	Fr	INF	30	35	32	1	2	.943	2	4				
2014	1	southgeorgiastatecollege	3	aaronmoorealxm	Aaron Moore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/aaronmoorealxm	Fr	INF	35	85	29	45	11	.871	3					
2014	1	southgeorgiastatecollege	9	josephbennettm9xn	Joseph Bennett	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/josephbennettm9xn	Fr	OF/P	24	39	28	9	2	.949	2					
2014	1	southgeorgiastatecollege	4	chanhughes0gxa	Chan Hughes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chanhughes0gxa	Fr	INF	14	30	13	16	1	.967	2					
2014	1	southgeorgiastatecollege	14	johnlamays8e0	John LaMay	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johnlamays8e0	So	OF/P	21	13	10	0	3	.769		1				
2014	1	southgeorgiastatecollege	10	tonynazariohkzk	Tony Nazario	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tonynazariohkzk	So	INF/P	20	42	10	28	4	.905	2	1				
2014	1	southgeorgiastatecollege	26	brookstimmonssic1	Brooks Timmons	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brookstimmonssic1	Fr	INF/C	14	12	7	5	0	1.000		6	1	.143		
2014	1	southgeorgiastatecollege	6	mikemckiviganq5lb	Mike McKivigan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mikemckiviganq5lb	Fr	INF	3	5	3	1	1	.800						
2014	1	southgeorgiastatecollege	19	andregwyng2w0	Andre Gwyn	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andregwyng2w0	Fr	OF	10	3	2	0	1	.667						
2014	1	southgeorgiastatecollege	32	jrvanallenjj83	JR VanAllen	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jrvanallenjj83	Fr	P	10	8	2	5	1	.875			1	1.000		
2014	1	southgeorgiastatecollege	18	brookscalvo1f87	Brooks Calvo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brookscalvo1f87	Fr	INF/P	13	9	1	7	1	.889	1					
2014	1	southgeorgiastatecollege	5	josephparetewjuk	Joseph Parete	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/josephparetewjuk	Fr	P	11	8	1	3	4	.500						
2014	1	southgeorgiastatecollege	15	zachbergerh5uw	Zach Berger	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachbergerh5uw	So	P	10	4	0	3	1	.750		1	1	.500		
2014	1	southgeorgiastatecollege	17	austindykes1kqi	Austin Dykes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austindykes1kqi	So	P	10	6	0	6	0	1.000		3				
2014	1	southgeorgiastatecollege	1	treykennenn3o4	Trey Kennen	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/treykennenn3o4	Fr	P	6	1	0	1	0	1.000						
2014	1	southgeorgiastatecollege	30	michaelsailorskaia	Michael Sailors	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelsailorskaia	Fr	P	9	3	0	3	0	1.000						
2014	1	southgeorgiastatecollege	31	taylorsimpsoneuc0	Taylor Simpson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylorsimpsoneuc0	So	P	3	1	0	1	0	1.000						
2013	3	northamptoncommunitycollege	28	tommyagostasqid	Tommy Agosta	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tommyagostasqid	So	RHP/DH	2	0	0	0	0							
2013	3	northamptoncommunitycollege	1	mikeagoston1ki	Mike Agosto	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mikeagoston1ki	So	OF	14	0	0	0	0							
2013	3	northamptoncommunitycollege	20	eddyalbertsonzr0j	Eddy Albertson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/eddyalbertsonzr0j	Fr	RHP	4	0	0	0	0							
2013	3	northamptoncommunitycollege	24	mikeanthonygozu	Mike Anthony	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mikeanthonygozu	Fr	RHP	5	0	0	0	0							
2013	3	northamptoncommunitycollege	3	dylanborawski9ivz	Dylan Borawski	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/dylanborawski9ivz	Fr	RHP	5	0	0	0	0							
2013	3	northamptoncommunitycollege	7	tylerduplagaac5s	Tyler Duplaga	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tylerduplagaac5s	So	OF/3B	13	0	0	0	0							
2013	3	northamptoncommunitycollege	11	benhauserqv69	Ben Hauser	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/benhauserqv69	Fr	C	9	0	0	0	0							
