year	division_id	school_id	roster_url	original_filename	saved_filename	content_disposition	meta
2013	2	carlalbertstatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=rb4kudbxlby2wump&view=ext	CARLALBE.TRO	carlalbertstatecollege-2-2013.tro	"attachment; filename=""CARLALBE.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:33 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CARLALBE.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""630"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	collegeofcentralflorida	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=klrxso1zkpv7bddm&view=exte	COLLEGEO.TRX	collegeofcentralflorida-1-2013.trx	"attachment; filename=""COLLEGEO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COLLEGEO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	coloradonorthwesterncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=htpfno6pfjwrewcu&view=exte	COLORADO.TRX	coloradonorthwesterncommunitycollege-1-2014.trx	"attachment; filename=""COLORADO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:33 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COLORADO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3498"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	collegeofthealbemarle	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=k0fd90tclwohazps&view=ext	COLLEGEO.TRO	collegeofthealbemarle-2-2014.tro	"attachment; filename=""COLLEGEO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COLLEGEO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""651"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	paradisevalleycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=kdbab2m8zpd7mred&view=ext	PARADISE.TRO	paradisevalleycommunitycollege-2-2013.tro	"attachment; filename=""PARADISE.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:33 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""PARADISE.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""630"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	northeasternoklahomaaampmcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=2n39uh2n1trh1zlv&view=exte	NORTHEAS.TRX	northeasternoklahomaaampmcollege-1-2014.trx	"attachment; filename=""NORTHEAS.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""NORTHEAS.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3498"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	carlalbertstatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=rb4kudbxlby2wump&view=exte	CARLALBE.TRX	carlalbertstatecollege-2-2013.trx	"attachment; filename=""CARLALBE.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CARLALBE.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3180"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	collegeofthealbemarle	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=k0fd90tclwohazps&view=exte	COLLEGEO.TRX	collegeofthealbemarle-2-2014.trx	"attachment; filename=""COLLEGEO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COLLEGEO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3286"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	paradisevalleycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=kdbab2m8zpd7mred&view=exte	PARADISE.TRX	paradisevalleycommunitycollege-2-2013.trx	"attachment; filename=""PARADISE.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:34 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""PARADISE.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3180"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	minnesotastatecommunityamptechnica	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=jeo62hohwi3g56hc&view=ext	MINNESOT.TRO	minnesotastatecommunityamptechnica-3-2014.tro	"attachment; filename=""MINNESOT.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:36 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MINNESOT.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""588"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	minnesotastatecommunityamptechnica	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=jeo62hohwi3g56hc&view=exte	MINNESOT.TRX	minnesotastatecommunityamptechnica-3-2014.trx	"attachment; filename=""MINNESOT.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:37 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MINNESOT.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2968"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	collegeofsouthernidaho	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=ogtjfkgmtlv6cyaq&view=ext	COLLEGEO.TRO	collegeofsouthernidaho-1-2013.tro	"attachment; filename=""COLLEGEO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:37 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COLLEGEO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""588"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	northwestmississippicommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=z0evgpadwlah7d57&view=ext	NORTHWES.TRO	northwestmississippicommunitycollege-2-2014.tro	"attachment; filename=""NORTHWES.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:38 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""NORTHWES.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""588"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	carlsandburgcollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=rscesm1802vauecf&view=ext	CARLSAND.TRO	carlsandburgcollege-2-2013.tro	"attachment; filename=""CARLSAND.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:38 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CARLSAND.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	communitycollegeofrhodeisland	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=0hvy7qyqstcemqu1&view=ext	COMMUNIT.TRO	communitycollegeofrhodeisland-2-2014.tro	"attachment; filename=""COMMUNIT.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:38 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COMMUNIT.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	parklandcollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=o01jxfov6f3kslo7&view=ext	PARKLAND.TRO	parklandcollege-2-2013.tro	"attachment; filename=""PARKLAND.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:38 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""PARKLAND.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""651"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	columbiastatecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=m318r8ru542cvfjq&view=ext	COLUMBIA.TRO	columbiastatecommunitycollege-1-2014.tro	"attachment; filename=""COLUMBIA.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:39 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COLUMBIA.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""630"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	northwestfloridastatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=juqwiuakt03tj8uw&view=ext	NORTHWES.TRO	northwestfloridastatecollege-1-2014.tro	"attachment; filename=""NORTHWES.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:38 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""NORTHWES.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	collegeofsouthernidaho	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=ogtjfkgmtlv6cyaq&view=exte	COLLEGEO.TRX	collegeofsouthernidaho-1-2013.trx	"attachment; filename=""COLLEGEO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:38 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COLLEGEO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2968"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	communitycollegeofrhodeisland	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=0hvy7qyqstcemqu1&view=exte	COMMUNIT.TRX	communitycollegeofrhodeisland-2-2014.trx	"attachment; filename=""COMMUNIT.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:39 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COMMUNIT.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	carlsandburgcollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=rscesm1802vauecf&view=exte	CARLSAND.TRX	carlsandburgcollege-2-2013.trx	"attachment; filename=""CARLSAND.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:38 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CARLSAND.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	northwestmississippicommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=z0evgpadwlah7d57&view=exte	NORTHWES.TRX	northwestmississippicommunitycollege-2-2014.trx	"attachment; filename=""NORTHWES.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:39 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""NORTHWES.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2968"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	parklandcollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=o01jxfov6f3kslo7&view=exte	PARKLAND.TRX	parklandcollege-2-2013.trx	"attachment; filename=""PARKLAND.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:39 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""PARKLAND.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3286"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	columbiastatecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=m318r8ru542cvfjq&view=exte	COLUMBIA.TRX	columbiastatecommunitycollege-1-2014.trx	"attachment; filename=""COLUMBIA.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:40 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COLUMBIA.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3180"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	northwestfloridastatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=juqwiuakt03tj8uw&view=exte	NORTHWES.TRX	northwestfloridastatecollege-1-2014.trx	"attachment; filename=""NORTHWES.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:39 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""NORTHWES.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	navarrocollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=sq7dwdylek53uayb&view=ext	NAVARROC.TRO	navarrocollege-1-2013.tro	"attachment; filename=""NAVARROC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:36 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""NAVARROC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""609"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	minnesotawestcommunityamptechnical	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=0yvc7tsiuzl03z2w&view=ext	MINNESOT.TRO	minnesotawestcommunityamptechnical-3-2014.tro	"attachment; filename=""MINNESOT.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:40 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MINNESOT.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""294"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	navarrocollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=sq7dwdylek53uayb&view=exte	NAVARROC.TRX	navarrocollege-1-2013.trx	"attachment; filename=""NAVARROC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:40 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""NAVARROC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3074"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	minnesotawestcommunityamptechnical	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=0yvc7tsiuzl03z2w&view=exte	MINNESOT.TRX	minnesotawestcommunityamptechnical-3-2014.trx	"attachment; filename=""MINNESOT.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:40 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MINNESOT.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""1484"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	pascohernandocommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=95bft4jygzb9jt98&view=ext	PASCOHER.TRO	pascohernandocommunitycollege-2-2013.tro	"attachment; filename=""PASCOHER.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:42 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""PASCOHER.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	oaktoncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=9cfzdvenh0b1nynd&view=ext	OAKTONCO.TRO	oaktoncommunitycollege-2-2014.tro	"attachment; filename=""OAKTONCO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:42 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""OAKTONCO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	copiahlincolncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=jlukvupxmkfx6y6z&view=ext	COPIAHLI.TRO	copiahlincolncommunitycollege-2-2014.tro	"attachment; filename=""COPIAHLI.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:57:43 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""COPIAHLI.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	pascohernandocommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=95bft4jygzb9jt98&view=exte	PASCOHER.TRX	pascohernandocommunitycollege-2-2013.trx	"attachment; filename=""PASCOHER.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:57:43 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""PASCOHER.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
