year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	1	201	Eastern Ill.	22	1756003	Flint, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1756003	Fr	INF	5	2	""	0.000	0.000	0.000	1	7	""	""	""	0	""	""	""	""	""	""	4	""	""	""	""	""
2017	12560	1	201	Eastern Ill.	27	1756005	Bund, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1756005	So	P	2	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	23	1869822	Howie, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869822	Fr	OF	56	56	""	0.290	0.394	0.481	46	210	61	14	1	101	8	41	32	4	""	3	59	4	""	""	5	""
2017	12560	1	202	Eastern Ky.	30	1528288	Fisher, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1528288	Sr	INF	56	56	""	0.363	0.455	0.762	71	223	81	14	""	170	25	72	38	3	4	""	35	5	""	""	""	""
2017	12560	1	202	Eastern Ky.	7	1869816	Kerr, Ryland	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869816	So	INF	54	54	""	0.314	0.351	0.403	26	191	60	12	1	77	1	28	9	3	2	5	57	2	4	""	5	""
2017	12560	1	202	Eastern Ky.	41	1528294	Sullivan, Shea	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1528294	Sr	OF	53	53	""	0.330	0.377	0.489	48	221	73	13	2	108	6	47	18	1	4	1	33	9	1	""	3	""
2017	12560	1	202	Eastern Ky.	16	1528281	Starnes, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1528281	Sr	C	51	46	""	0.225	0.298	0.318	18	173	39	10	""	55	2	22	12	6	""	1	45	4	2	""	""	""
2017	12560	1	202	Eastern Ky.	5	1642558	McFarland, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1642558	Jr	OF	51	51	""	0.363	0.438	0.516	32	190	69	12	1	98	5	25	18	8	1	5	25	3	4	""	5	""
2017	12560	1	202	Eastern Ky.	12	1761973	Holderbach, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761973	So	OF	51	47	""	0.355	0.433	0.618	39	186	66	12	2	115	11	49	24	3	2	2	27	3	2	""	3	""
2017	12560	1	202	Eastern Ky.	3	1761976	Nixon, Cornell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761976	Jr	INF	44	43	""	0.305	0.376	0.384	42	177	54	8	""	68	2	15	19	3	3	6	31	3	3	""	17	""
2017	12560	1	202	Eastern Ky.	13	1869817	Overton, Brenden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869817	Jr	INF	37	28	""	0.243	0.295	0.359	18	103	25	3	""	37	3	11	7	1	1	1	22	1	1	""	2	""
2017	12560	1	202	Eastern Ky.	1	1528276	Blair, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1528276	Sr	OF	35	4	""	0.171	0.275	0.371	5	35	6	1	""	13	2	6	4	1	""	""	11	1	""	""	""	""
2017	12560	1	202	Eastern Ky.	10	1761971	Graham, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761971	So	OF	35	4	""	0.154	0.267	0.192	4	26	4	1	""	5	""	6	4	""	""	""	14	""	""	""	1	""
2017	12560	1	202	Eastern Ky.	43	1869852	Abbott, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869852	Fr	INF	34	9	""	0.163	0.234	0.186	6	43	7	1	""	8	""	5	3	1	""	2	14	1	1	""	2	""
2017	12560	1	202	Eastern Ky.	20	1869820	Jones, Miles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869820	Fr	INF	31	11	""	0.236	0.353	0.345	8	55	13	""	""	19	2	5	11	""	2	""	24	1	""	""	""	""
2017	12560	1	202	Eastern Ky.	14	1869818	Stephens, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869818	Fr	INF	29	6	""	0.265	0.405	0.265	2	34	9	""	""	9	""	1	7	1	""	""	13	1	""	""	""	""
2017	12560	1	202	Eastern Ky.	19	1528282	Mroz, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1528282	Sr	P	27	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	8	1761970	Olive, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761970	Sr	C	24	14	""	0.246	0.279	0.526	7	57	14	4	""	30	4	12	2	1	1	1	9	3	""	""	1	""
2017	12560	1	202	Eastern Ky.	24	1528285	Hamilton, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1528285	Sr	P	24	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	31	1528289	Johnson, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1528289	Sr	P	23	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	11	1761972	Smither, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761972	Sr	P	22	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	18	1869819	McCrum, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869819	Jr	P	21	6	""	0.133	0.188	0.167	2	30	4	1	""	5	""	1	2	""	""	1	13	""	""	""	1	""
2017	12560	1	202	Eastern Ky.	45	1869853	Ford, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869853	Jr	P	18	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	6	1869815	Quillens, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869815	Jr	P	18	7	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	29	1869824	Laster, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869824	Fr	P	17	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	15	1528287	Warrenfeltz, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1528287	Sr	INF	17	13	""	0.208	0.298	0.354	9	48	10	4	""	17	1	10	7	""	2	""	9	1	""	""	1	""
2017	12560	1	202	Eastern Ky.	21	1869821	Piekos, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869821	Jr	P	16	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	33	1642565	Dunn, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1642565	Jr	P	14	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	9	1869851	Collins, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869851	Jr	P	14	14	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	25	1642563	Ochsenbein, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1642563	So	P	14	8	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	22	1761977	Cumpston, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761977	Sr	P	13	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	17	1429553	Nerl, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1429553	Sr	P	11	8	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	28	1869849	Blair, Jaxson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1869849	Fr	INF	11	0	""	0.000	0.300	0.000	3	7	""	""	""	0	""	""	3	""	""	""	5	""	""	""	""	""
2017	12560	1	202	Eastern Ky.	4	1761969	Carter, Bubba	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761969	Fr	P	7	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	44	1532774	Montgomery, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1532774	Sr	OF	61	59	""	0.289	0.361	0.498	38	235	68	13	""	117	12	49	26	3	5	""	44	""	""	""	6	""
2017	12560	1	204	Eastern Mich.	4	1426184	Gill, Marquise	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1426184	Sr	INF	59	53	""	0.243	0.345	0.297	34	202	49	9	1	60	""	17	15	17	1	6	34	10	5	""	21	""
2017	12560	1	204	Eastern Mich.	50	1767259	Stidham, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767259	Sr	C	59	54	""	0.249	0.385	0.421	42	197	49	12	2	83	6	28	39	7	4	""	72	""	5	""	12	""
2017	12560	1	204	Eastern Mich.	15	1532773	Mioduszewski, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1532773	Sr	OF	59	55	""	0.248	0.356	0.422	43	218	54	15	1	92	7	24	31	8	4	""	44	2	6	""	2	""
2017	12560	1	204	Eastern Mich.	8	1871088	Peterson, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871088	Sr	OF	58	53	""	0.286	0.328	0.441	35	227	65	13	2	100	6	35	12	4	4	3	32	3	1	""	3	""
2017	12560	1	204	Eastern Mich.	14	1871056	Jones, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871056	Fr	INF	56	50	""	0.274	0.332	0.317	20	186	51	8	""	59	""	30	10	8	4	6	35	7	3	""	2	""
2017	12560	1	204	Eastern Mich.	24	1871060	Owings, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871060	Fr	INF	55	44	""	0.273	0.355	0.302	27	172	47	5	""	52	""	19	21	2	2	""	25	5	6	""	2	""
2017	12560	1	204	Eastern Mich.	17	1767257	Schuemann, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767257	So	INF	53	40	""	0.246	0.404	0.348	20	138	34	6	1	48	2	27	19	19	2	2	26	5	4	""	9	""
2017	12560	1	204	Eastern Mich.	5	1871061	Peggs, Drake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871061	Fr	INF	52	42	""	0.200	0.363	0.252	17	135	27	3	2	34	""	14	30	5	1	4	37	6	4	""	2	""
2017	12560	1	204	Eastern Mich.	48	1767255	Lubin, Drake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767255	So	OF	47	30	""	0.269	0.352	0.287	18	108	29	2	""	31	""	17	14	1	2	5	23	2	1	""	7	""
2017	12560	1	204	Eastern Mich.	23	1871053	Hager, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871053	Fr	INF	40	30	""	0.186	0.269	0.196	7	97	18	1	""	19	""	10	11	""	""	4	28	2	3	""	2	""
2017	12560	1	204	Eastern Mich.	27	1639137	Williams, Brennan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1639137	Jr	OF	35	25	""	0.280	0.390	0.380	22	100	28	4	""	38	2	15	20	""	3	""	23	3	1	""	4	""
2017	12560	1	204	Eastern Mich.	34	1767256	Rensel, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767256	So	INF	31	16	""	0.228	0.353	0.333	6	57	13	3	""	19	1	14	11	""	""	""	19	1	""	""	""	""
2017	12560	1	204	Eastern Mich.	36	1871058	McMurtrey, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871058	Jr	P	25	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	19	1532766	Beaton, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1532766	Sr	P	22	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	38	1532767	Delaplane, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1532767	Sr	P	21	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	2	1639128	DeVenney, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1639128	Jr	OF	21	5	""	0.000	0.000	0.000	1	1	""	""	""	0	""	""	""	""	""	""	1	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	3	1767239	Feldman, Davis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767239	So	P	19	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	35	1767261	Thompson, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767261	Sr	P	19	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	30	1871054	Harness, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871054	Fr	P	18	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	21	1871052	Allen, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871052	Jr	P	16	16	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	47	1767258	Shul, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767258	Sr	P	16	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	49	1767241	Iacobelli, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767241	So	C	15	7	""	0.080	0.148	0.080	2	25	2	""	""	2	""	2	2	""	""	1	12	2	""	""	""	""
2017	12560	1	204	Eastern Mich.	9	1639135	Mattson, Brent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1639135	Jr	P	13	13	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	31	1767240	Hester, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767240	So	P	5	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	20	1639132	Huckaby, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1639132	Jr	P	3	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	204	Eastern Mich.	18	1871055	Holt, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871055	Fr	P	3	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	3	1759234	Jackson, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759234	Sr	OF	56	55	""	0.304	0.374	0.551	40	214	65	17	""	118	12	50	24	3	5	""	54	6	1	""	9	""
2017	12560	1	1068	Elon	22	1759241	Ogren, Ryne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759241	So	INF	56	56	""	0.350	0.411	0.498	43	223	78	21	""	111	4	33	20	6	4	3	30	7	""	""	3	""
2017	12560	1	1068	Elon	33	1864120	Evers, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864120	Jr	OF	54	52	""	0.188	0.371	0.300	24	170	32	7	""	51	4	14	48	2	1	""	79	2	2	""	14	""
2017	12560	1	1068	Elon	24	1759231	Devanney, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759231	Fr	INF	51	46	""	0.215	0.324	0.376	21	149	32	7	1	56	5	20	25	""	2	3	42	4	""	""	3	""
2017	12560	1	1068	Elon	2	1864124	Satterfield, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864124	Fr	INF	48	44	""	0.266	0.337	0.395	25	177	47	14	""	70	3	16	18	2	2	1	51	2	3	""	""	""
2017	12560	1	1068	Elon	40	1864117	Blake, Shawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864117	So	INF	48	29	""	0.205	0.277	0.419	12	117	24	2	1	49	7	18	11	1	1	3	42	6	""	""	""	""
2017	12560	1	1068	Elon	25	1653181	Venuto, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653181	So	INF	45	40	""	0.272	0.373	0.419	16	136	37	8	""	57	4	22	19	3	""	2	41	5	""	""	""	""
2017	12560	1	1068	Elon	21	1864123	Platt, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864123	Jr	C	45	37	""	0.311	0.430	0.557	17	122	38	9	""	68	7	30	18	9	2	1	36	2	""	""	2	""
2017	12560	1	1068	Elon	37	1759239	Nance, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759239	Sr	OF	43	38	""	0.248	0.340	0.450	18	129	32	7	2	58	5	23	13	6	2	4	34	3	""	""	""	""
2017	12560	1	1068	Elon	20	1864109	Shumate, Kory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864109	Sr	INF	41	24	""	0.221	0.302	0.327	10	104	23	2	""	34	3	10	10	2	""	3	21	1	1	""	2	""
2017	12560	1	1068	Elon	15	1864125	Stanley, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864125	Fr	OF	31	1	""	0.214	0.214	0.286	7	14	3	1	""	4	""	1	""	""	""	""	8	""	""	""	2	""
2017	12560	1	1068	Elon	10	1759226	Adcock, Ty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759226	Fr	C	30	25	""	0.272	0.356	0.402	18	92	25	6	""	37	2	9	8	4	""	""	34	2	2	""	3	""
2017	12560	1	1068	Elon	16	1864126	Stonehouse, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864126	Fr	INF	29	16	""	0.136	0.246	0.169	7	59	8	2	""	10	""	1	8	1	1	2	24	2	""	""	""	""
2017	12560	1	1068	Elon	27	1759240	O'Regan, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759240	So	OF	28	17	""	0.145	0.242	0.291	8	55	8	2	""	16	2	6	5	2	""	1	29	1	1	""	3	""
2017	12560	1	1068	Elon	11	1759243	Young, CJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759243	Sr	INF	21	16	""	0.196	0.303	0.268	6	56	11	4	""	15	""	6	9	""	1	1	18	1	1	""	1	""
2017	12560	1	1068	Elon	30	1653174	Byrnes, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653174	Jr	P	20	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	34	1431797	Crowe, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1431797	Sr	P	19	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	19	1543842	Welhaf, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1543842	Jr	P	17	6	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	23	1759227	Barrett, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759227	Sr	P	17	13	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	13	1864121	Kirby, George	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864121	Fr	P	16	5	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	28	1759242	Pike, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759242	Sr	P	15	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	6	1864118	Borucki, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864118	Fr	C	15	4	""	0.188	0.350	0.188	6	16	3	""	""	3	""	""	3	1	""	""	5	1	""	""	""	""
2017	12560	1	1068	Elon	5	1864119	Brnovich, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864119	Fr	P	15	14	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	14	1759229	Conroy, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759229	So	P	14	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	38	1759233	Galbraith, Naushon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759233	So	P	13	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	31	1759235	Lorenz, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759235	Fr	P	12	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	42	1653173	Beaulac, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653173	Sr	P	9	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	8	1759228	Clarke, Jamal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759228	Sr	OF	7	4	""	0.214	0.353	0.214	1	14	3	""	""	3	""	4	3	""	""	""	6	2	""	""	""	""
2017	12560	1	1068	Elon	4	1543820	Docimo, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1543820	Jr	INF	7	0	""	0.000	0.000	0.000	""	3	""	""	""	0	""	""	""	""	""	""	3	""	""	""	""	""
2017	12560	1	1068	Elon	26	1864122	McCarthy, Dean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864122	Fr	P	5	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	32	1759232	Elsbury, Kellan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759232	So	P	4	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	18	1759237	Lettas, Dimitri	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1759237	Jr	P	4	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	1068	Elon	29	1864127	Tovsky, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1864127	Fr	P	3	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	219	Evansville	3	1774047	Hair, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774047	Sr	INF	57	57	""	0.297	0.411	0.498	37	219	65	21	1	109	7	43	37	6	1	1	54	4	2	""	8	""
2017	12560	1	219	Evansville	16	1639661	Tokarek, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1639661	Jr	C	57	57	""	0.265	0.344	0.434	31	219	58	13	""	95	8	36	25	3	3	""	46	3	""	""	1	""
2017	12560	1	219	Evansville	24	1887771	Tanous, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887771	Jr	C	57	57	""	0.303	0.361	0.442	32	231	70	18	1	102	4	31	11	10	""	""	36	6	1	""	2	""
2017	12560	1	219	Evansville	15	1887735	Crews, Kenton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887735	Fr	OF	53	50	""	0.256	0.290	0.389	29	211	54	13	""	82	5	23	10	1	2	5	57	3	3	""	15	""
2017	12560	1	219	Evansville	7	1527648	Nelson, Stewart	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527648	Jr	INF	50	48	""	0.237	0.320	0.306	20	173	41	4	1	53	2	19	19	3	2	3	27	4	5	""	6	""
2017	12560	1	219	Evansville	1	1887729	Shepherd, Craig	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887729	Fr	INF	50	46	""	0.266	0.354	0.331	26	169	45	8	""	56	1	15	18	6	2	6	33	2	1	""	""	""
2017	12560	1	219	Evansville	4	1774048	Reeder, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774048	So	OF	49	42	""	0.199	0.276	0.263	21	156	31	7	""	41	1	13	13	4	1	2	30	2	2	""	""	""
